id_municipio,taxa_observada,n_avaliados_ano,mun_n_avaliados_lag,mun_n_escolas_lag,mun_taxa_alfabetizacao_lag,mun_media_proficiencia_lag,mun_dp_proficiencia_lag,mun_pct_defasagem_severa_lag,mun_dp_entre_escolas_lag,mun_pior_escola_lag,mun_taxa_presenca_lag,mun_pct_rede_municipal_lag,meta_alfabetizacao_2024,meta_alfabetizacao_2025,meta_alfabetizacao_2026,meta_alfabetizacao_2027,meta_alfabetizacao_2028,meta_alfabetizacao_2029,meta_alfabetizacao_2030,nivel_alfabetizacao,percentual_participacao,regiao,mesorregiao,populacao,pib_per_capita,pct_vab_adm_publica,log_populacao,porte_municipio,meta_ano,gap_lag_meta_ano,gap_lag_meta_2030,esforco_necessario,ano,nao_atingiu_meta
2403756,58.82352941176471,17,39,1,33.33333333333333,712.59845,55.99412,46.15384615384615,,33.33333333333333,86.66666666666667,100.0,39.77,47.13,54.62,61.91,68.69,74.76,80,0.0,86.67,Nordeste,Central Potiguar,3081.0,12680.62317429406,63.34,8.033334015880062,Muito pequeno,39.77,-6.4366666666666745,-46.66666666666667,6.4366666666666745,2024,0
2403806,43.75,32,31,2,35.483870967741936,722.7767,56.642616,41.935483870967744,12.095247572927782,25.0,75.60975609756098,100.0,42.91,49.83,56.75,63.42,69.62,75.17,80,0.0,75.61,Nordeste,Central Potiguar,9772.0,12330.33155955792,50.05,9.187378760338836,Muito pequeno,42.91,-7.426129032258061,-44.516129032258064,7.426129032258061,2024,0
2403905,78.94736842105263,19,20,1,45.0,745.2057,45.682003,25.0,,45.0,86.95652173913044,100.0,50.65,56.29,61.76,66.96,71.77,76.13,80,1.0,86.96,Nordeste,Oeste Potiguar,2801.0,11695.108889682257,65.59,7.938088726896952,Muito pequeno,50.65,-5.649999999999999,-35.0,5.649999999999999,2024,0
2404002,47.05882352941176,34,20,1,20.0,693.57043,40.452675,60.0,,20.0,86.95652173913044,100.0,27.09,35.57,45.07,54.93,64.43,72.91,80,0.0,86.96,Nordeste,Oeste Potiguar,4015.0,11185.803237858032,58.69,8.298041661371565,Muito pequeno,27.09,-7.09,-60.0,7.09,2024,0
2404101,57.14285714285714,35,30,1,36.666666666666664,728.1671,44.122803,40.0,,36.666666666666664,88.23529411764706,100.0,44.78,51.41,57.99,64.3,70.15,75.4,80,0.0,88.24,Nordeste,Central Potiguar,2903.0,56016.534619359285,17.12,7.973844375944687,Muito pequeno,44.78,-8.113333333333337,-43.333333333333336,8.113333333333337,2024,0
2404200,35.388739946380696,373,417,12,22.781774580335732,708.08276,44.55389,49.64028776978417,14.934009454501957,0.0,80.03838771593091,100.0,29.73,38.09,47.22,56.54,65.42,73.34,80,0.0,80.04,Nordeste,Leste Potiguar,27004.0,20240.334765219966,35.78,10.203777313026992,Médio,29.73,-6.9482254196642685,-57.218225419664265,6.9482254196642685,2024,0
2404309,46.15384615384615,52,77,1,57.14285714285714,742.88513,42.306362,18.181818181818183,,57.14285714285714,93.90243902439023,100.0,61.52,65.07,68.46,71.66,74.66,77.44,80,2.0,93.9,Nordeste,Oeste Potiguar,13115.0,29451.69653069005,22.51,9.48158813796454,Pequeno,61.52,-4.377142857142864,-22.85714285714286,4.377142857142864,2024,1
2404408,63.934426229508205,61,50,1,44.0,739.13306,45.37759,16.0,,44.0,87.71929824561403,100.0,46.65,52.98,59.21,65.16,70.67,75.64,80,1.0,87.72,Nordeste,Oeste Potiguar,10541.0,15018.309458305665,46.35,9.263122557415151,Pequeno,46.65,-2.6499999999999986,-36.0,2.6499999999999986,2024,0
2404606,30.973451327433626,113,119,5,42.857142857142854,738.8323,46.56305,20.168067226890756,10.806424305789772,31.25,76.28205128205127,100.0,47.4,53.6,59.69,65.5,70.88,75.73,80,1.0,76.28,Nordeste,Agreste Potiguar,14033.0,10027.64911280553,64.54,9.549238235812235,Pequeno,47.4,-4.5428571428571445,-37.142857142857146,4.5428571428571445,2024,1
2404705,41.81818181818181,110,116,6,13.793103448275861,699.4701,43.272533,59.48275862068966,34.50509110043576,0.0,84.67153284671532,100.0,20.1,28.51,38.75,50.08,61.4,71.61,80,0.0,84.67,Nordeste,Oeste Potiguar,15759.0,12468.938384415254,46.97,9.66523036341187,Pequeno,20.1,-6.30689655172414,-66.20689655172414,6.30689655172414,2024,0
2404853,40.0,65,72,2,56.94444444444444,742.28687,46.226833,22.22222222222222,0.9128488734285152,56.60377358490566,80.0,100.0,60.78,64.47,68.01,71.34,74.46,77.35,80,2.0,80.0,Nordeste,Oeste Potiguar,7641.0,13014.526894385552,49.55,8.941414628006845,Muito pequeno,60.78,-3.8355555555555583,-23.055555555555557,3.8355555555555583,2024,1
2404903,51.61290322580645,31,34,1,52.94117647058824,737.1386,46.33902,26.47058823529412,,52.94117647058824,94.44444444444444,100.0,57.42,61.78,65.96,69.9,73.57,76.94,80,2.0,94.44,Nordeste,Oeste Potiguar,5916.0,12471.433400946586,52.95,8.685584842676693,Muito pequeno,57.42,-4.478823529411763,-27.05882352941176,4.478823529411763,2024,1
2405009,39.6551724137931,58,83,2,46.98795180722892,736.24493,47.601196,22.89156626506024,6.5472850109865535,40.74074074074074,93.25842696629213,100.0,52.38,57.7,62.85,67.72,72.23,76.34,80,1.0,93.26,Nordeste,Agreste Potiguar,9341.0,9248.367412482605,64.16,9.142275641062053,Muito pequeno,52.38,-5.392048192771085,-33.01204819277108,5.392048192771085,2024,1
2405108,30.23255813953488,43,77,3,29.87012987012987,718.74384,39.201553,33.76623376623377,9.497759291291912,17.647058823529413,93.90243902439023,100.0,37.5,45.15,53.04,60.77,68.0,74.46,80,0.0,93.9,Nordeste,Agreste Potiguar,6907.0,14684.957289706095,58.39,8.84043543926657,Muito pequeno,37.5,-7.629870129870131,-50.12987012987013,7.629870129870131,2024,1
2405207,37.93103448275862,29,38,2,23.684210526315788,708.739,49.448563,42.10526315789473,1.607060866333063,22.727272727272727,79.16666666666666,100.0,30.69,38.99,47.98,57.1,65.76,73.49,80,0.0,79.17,Nordeste,Oeste Potiguar,5228.0,16162.3947972456,44.54,8.56197533418813,Muito pequeno,30.69,-7.005789473684214,-56.31578947368421,7.005789473684214,2024,0
2405405,31.428571428571427,35,58,2,12.068965517241379,684.2481,39.165268,67.24137931034483,6.18845246088657,5.88235294117647,87.87878787878788,100.0,21.97,30.47,40.54,51.49,62.29,71.99,80,0.0,87.88,Nordeste,Agreste Potiguar,4935.0,10445.1874366768,68.81,8.504310565585223,Muito pequeno,21.97,-9.90103448275862,-67.93103448275862,9.90103448275862,2024,0
2405504,31.57894736842105,38,25,2,16.0,694.0568,43.590687,68.0,25.712973861329004,0.0,71.42857142857143,100.0,23.43,31.95,41.89,52.52,62.93,72.27,80,0.0,71.43,Nordeste,Central Potiguar,2600.0,24765.76923076923,36.87,7.8636512654486515,Muito pequeno,23.43,-7.43,-64.0,7.43,2024,0
2405603,62.33766233766234,77,99,4,29.292929292929294,716.95386,46.2291,39.39393939393939,16.000283444201372,6.666666666666667,85.34482758620689,100.0,37.47,45.13,53.02,60.76,68.0,74.46,80,0.0,85.34,Nordeste,Central Potiguar,15044.0,14179.274129220952,45.36,9.618800989064146,Pequeno,37.47,-8.177070707070705,-50.707070707070706,8.177070707070705,2024,0
2405702,56.60377358490566,53,59,3,27.11864406779661,716.6835,42.53801,37.28813559322034,16.964334885231587,15.384615384615385,93.65079365079364,100.0,33.95,41.98,50.46,58.91,66.87,73.97,80,0.0,93.65,Nordeste,Central Potiguar,12397.0,16777.52682100508,37.96,9.425290448261865,Pequeno,33.95,-6.831355932203394,-52.88135593220339,6.831355932203394,2024,0
2405801,36.462093862815884,277,238,11,23.10924369747899,706.0422,44.526924,51.68067226890757,19.651826993763088,0.0,74.84276729559748,100.0,29.74,38.1,47.23,56.55,65.42,73.34,80,0.0,74.84,Nordeste,Agreste Potiguar,35360.0,35911.56674208145,18.59,10.473364796894678,Médio,29.74,-6.630756302521007,-56.89075630252101,6.630756302521007,2024,0
2405900,38.88888888888889,18,13,1,46.15384615384615,733.148,40.227455,30.76923076923077,,46.15384615384615,76.47058823529412,100.0,51.64,57.1,62.39,67.39,72.03,76.25,80,1.0,76.47,Nordeste,Oeste Potiguar,2653.0,10550.697323784396,72.65,7.8838232148921525,Muito pequeno,51.64,-5.486153846153847,-33.84615384615385,5.486153846153847,2024,1
