id_municipio,taxa_microdados,taxa_publicada,diferenca_abs
1501907,51.96506550218341,51.61,0.3550655021834075
1501956,51.77304964539007,52.04,0.2669503546099321
1502004,33.85416666666667,33.12,0.734166666666674
1502103,39.526730937773884,39.08,0.44673093777388573
1502152,65.33523537803138,65.12,0.21523537803138026
1502202,59.80707395498393,59.49,0.31707395498392543
1502301,49.46236559139785,48.98,0.4823655913978513
1502400,33.544973544973544,32.97,0.5749735449735454
1502509,73.9795918367347,74.09,0.11040816326530489
1502608,37.11340206185567,37.22,0.10659793814432561
1502707,51.533742331288344,50.69,0.8437423312883467
1502756,54.400000000000006,54.24,0.1600000000000037
1502764,45.16129032258064,45.2,0.038709677419362265
1502772,73.43173431734317,72.88,0.5517343173431755
1502806,25.882352941176475,24.03,1.8523529411764734
1502855,42.44186046511628,42.47,0.028139534883720785
1502905,33.96825396825397,33.48,0.4882539682539715
1502939,69.41176470588235,69.24,0.17176470588235304
1502954,51.369863013698634,50.59,0.7798630136986304
1503002,53.37837837837838,51.79,1.5883783783783798
1503044,67.10526315789474,67.37,0.2647368421052647
1503077,32.94117647058823,32.89,0.05117647058823138
1503093,43.666666666666664,42.29,1.3766666666666652
1503200,40.74074074074074,40.43,0.31074074074074076
1503309,40.317460317460316,41.34,1.022539682539687
1503408,44.89795918367347,45.41,0.5120408163265253
1503457,44.207317073170735,42.95,1.2573170731707322
1503507,50.505050505050505,49.64,0.8650505050505046
1503606,60.09852216748769,59.22,0.878522167487688
1503705,44.650205761316876,44.08,0.5702057613168776
1503754,26.203208556149733,24.95,1.2532085561497333
1503804,37.71551724137931,37.87,0.15448275862068783
1503903,51.0498687664042,51.0,0.04986876640420235
1504000,49.21875,47.82,1.3987499999999997
1504059,47.13896457765668,46.97,0.1689645776566806
1504109,60.0,60.05,0.04999999999999716
1504208,51.284617951284616,50.68,0.6046179512846166
1504307,47.20812182741117,47.51,0.3018781725888289
1504406,44.97354497354497,45.42,0.446455026455034
1504422,49.932065217391305,48.97,0.9620652173913058
1504455,48.28767123287671,48.44,0.15232876712328647
1504505,29.09604519774011,28.64,0.4560451977401101
1504604,37.07482993197279,37.29,0.21517006802720573
1504703,34.20026007802341,34.29,0.08973992197658731
1504752,43.82022471910113,43.72,0.10022471910112785
1504802,46.85792349726776,46.69,0.1679234972677648
1504901,33.61486486486486,33.63,0.015135135135139421
1504950,49.54128440366973,50.02,0.47871559633027516
1504976,53.2967032967033,52.55,0.746703296703302
1505007,50.83333333333333,51.68,0.8466666666666711
1505031,57.93991416309014,56.8,1.1399141630901397
1505064,50.07072135785007,47.88,2.190721357850066
1505106,55.01858736059479,53.98,1.0385873605947964
1505205,31.36729222520107,31.03,0.33729222520106816
1505304,31.607629427792915,30.61,0.9976294277929156
1505403,56.58914728682171,56.24,0.3491472868217045
1505437,53.41176470588235,53.11,0.3017647058823485
1505486,45.800000000000004,45.49,0.3100000000000023
