id_municipio,taxa_observada,n_avaliados_ano,mun_n_avaliados_lag,mun_n_escolas_lag,mun_taxa_alfabetizacao_lag,mun_media_proficiencia_lag,mun_dp_proficiencia_lag,mun_pct_defasagem_severa_lag,mun_dp_entre_escolas_lag,mun_pior_escola_lag,mun_taxa_presenca_lag,mun_pct_rede_municipal_lag,meta_alfabetizacao_2024,meta_alfabetizacao_2025,meta_alfabetizacao_2026,meta_alfabetizacao_2027,meta_alfabetizacao_2028,meta_alfabetizacao_2029,meta_alfabetizacao_2030,nivel_alfabetizacao,percentual_participacao,regiao,mesorregiao,populacao,pib_per_capita,pct_vab_adm_publica,log_populacao,porte_municipio,meta_ano,gap_lag_meta_ano,gap_lag_meta_2030,esforco_necessario,ano,nao_atingiu_meta
2414704,50.0,32,35,1,45.714285714285715,740.84174,41.859505,14.285714285714285,,45.714285714285715,77.77777777777779,100.0,24.12,32.65,42.51,53.0,63.23,72.4,80,1.0,77.78,Nordeste,Agreste Potiguar,5529.0,10228.793633568455,65.26,8.61794309451638,Muito pequeno,32.65,13.064285714285717,-34.285714285714285,-13.064285714285717,2025,0
2414753,83.33333333333334,18,13,1,53.84615384615385,757.43463,55.12323,15.384615384615385,,53.84615384615385,100.0,100.0,47.31,53.53,59.64,65.46,70.85,75.72,80,2.0,100.0,Nordeste,Oeste Potiguar,4232.0,10208.412098298675,72.39,8.350666240520924,Muito pequeno,53.53,0.31615384615384556,-26.153846153846153,-0.31615384615384556,2025,0
2414803,56.57894736842105,152,132,3,44.696969696969695,733.98834,50.29281,27.27272727272727,22.52460685647261,26.53061224489796,81.98757763975155,100.0,62.26,65.66,68.91,71.98,74.86,77.53,80,1.0,81.99,Nordeste,Agreste Potiguar,12789.0,10436.23426382047,60.48,9.456418894572888,Pequeno,65.66,-20.9630303030303,-35.303030303030305,20.9630303030303,2025,1
2414902,60.86956521739131,23,21,1,61.904761904761905,760.7357,51.613052,19.047619047619047,,61.904761904761905,95.45454545454545,100.0,62.42,65.79,69.01,72.05,74.9,77.55,80,3.0,95.45,Nordeste,Oeste Potiguar,1731.0,13424.610051993068,66.71,7.4570320891223805,Muito pequeno,65.79,-3.885238095238101,-18.095238095238095,3.885238095238101,2025,1
2415008,34.61538461538461,52,50,1,40.0,731.43744,47.716763,24.0,,40.0,80.64516129032258,100.0,26.43,34.93,44.51,54.52,64.17,72.8,80,0.0,80.65,Nordeste,Leste Potiguar,3217.0,13802.611128380478,58.92,8.076515327552329,Muito pequeno,34.93,5.07,-40.0,-5.07,2025,1
2500106,91.95402298850574,87,87,2,52.87356321839081,749.08704,38.68706,9.195402298850574,6.8746492615358825,45.83333333333333,94.56521739130434,100.0,52.91,58.14,63.18,67.95,72.37,76.4,80,2.0,94.57,Nordeste,Sertão Paraibano,10375.0,8893.301204819278,65.11,9.24725072599628,Pequeno,58.14,-5.266436781609194,-27.126436781609193,5.266436781609194,2025,0
2500205,91.66666666666666,36,45,2,62.22222222222222,755.954,31.179588,6.666666666666667,16.909075202287,50.0,97.82608695652173,100.0,70.54,72.28,73.96,75.58,77.12,78.6,80,3.0,97.83,Nordeste,Sertão Paraibano,5622.0,10717.89398790466,56.72,8.634620608292202,Muito pequeno,72.28,-10.05777777777778,-17.77777777777778,10.05777777777778,2025,0
2500304,63.38028169014085,284,312,11,28.525641025641026,722.11597,40.653637,29.166666666666668,15.478923341750471,8.823529411764707,83.6461126005362,100.0,38.31,45.86,53.6,61.18,68.25,74.57,80,0.0,83.65,Nordeste,Agreste Paraibano,28384.0,10596.321871476888,53.42,10.253616115604826,Médio,45.86,-17.334358974358974,-51.47435897435898,17.334358974358974,2025,0
2500403,91.91176470588235,272,235,10,89.36170212765957,793.6489,41.233356,4.25531914893617,15.802680074827704,46.875,98.73949579831933,100.0,45.33,51.87,58.35,64.55,70.3,75.47,80,5.0,98.74,Nordeste,Agreste Paraibano,20992.0,15985.518292682927,32.1,9.951944327804322,Pequeno,51.87,37.49170212765957,9.36170212765957,-37.49170212765957,2025,0
2500502,71.07438016528926,121,141,3,52.4822695035461,745.32544,42.598118,13.47517730496454,8.367738616281379,40.909090909090914,94.0,100.0,61.06,64.7,68.18,71.46,74.54,77.39,80,2.0,94.0,Nordeste,Agreste Paraibano,14629.0,9491.011005536948,60.94,9.59082949401417,Pequeno,64.7,-12.217730496453903,-27.5177304964539,12.217730496453903,2025,0
2500536,75.55555555555556,90,87,3,45.97701149425287,737.28674,54.31301,29.88505747126437,9.324982093095244,34.78260869565217,97.75280898876404,100.0,48.58,54.58,60.45,66.03,71.2,75.87,80,1.0,97.75,Nordeste,Borborema,5527.0,9991.134430975211,63.88,8.617581365447506,Muito pequeno,54.58,-8.602988505747128,-34.02298850574713,8.602988505747128,2025,0
2500577,80.0,40,52,1,50.0,746.34076,37.808388,11.538461538461538,,50.0,89.65517241379311,100.0,50.06,55.8,61.39,66.69,71.61,76.05,80,2.0,89.66,Nordeste,Agreste Paraibano,2588.0,11085.007727975271,70.21,7.859026979751538,Muito pequeno,55.8,-5.799999999999997,-30.0,5.799999999999997,2025,0
2500601,66.66666666666666,282,216,7,31.01851851851852,718.2188,52.07194,37.5,28.171117618451103,18.84057971014493,87.09677419354838,100.0,61.09,64.73,68.2,71.48,74.55,77.39,80,0.0,87.1,Nordeste,Mata Paraibana,19865.0,170747.59627485528,5.3,9.8967650067753,Pequeno,64.73,-33.711481481481485,-48.98148148148148,33.711481481481485,2025,0
2500700,78.37837837837837,148,113,5,73.45132743362832,766.20953,37.292164,5.3097345132743365,18.368001010901953,41.66666666666667,92.62295081967213,100.0,48.11,54.19,60.15,65.82,71.08,75.82,80,4.0,92.62,Nordeste,Sertão Paraibano,18020.0,12559.711431742508,48.1,9.79929302351827,Pequeno,54.19,19.261327433628324,-6.548672566371678,-19.261327433628324,2025,0
2500734,100.0,31,29,2,41.37931034482759,716.67065,61.873653,41.37931034482759,46.06907816821447,16.666666666666664,93.54838709677419,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80,1.0,93.55,Nordeste,Borborema,2264.0,13036.219081272086,62.97,7.725330037917135,Muito pequeno,80.0,-38.62068965517241,-38.62068965517241,38.62068965517241,2025,0
2500775,100.0,40,46,3,63.04347826086957,750.8498,38.40315,10.869565217391305,13.589709135410892,50.0,93.87755102040816,100.0,48.47,54.49,60.38,65.98,71.17,75.86,80,3.0,93.88,Nordeste,Sertão Paraibano,8482.0,12445.413817495872,46.88,9.045819439807735,Muito pequeno,54.49,8.553478260869568,-16.95652173913043,-8.553478260869568,2025,0
2500809,51.14503816793893,131,104,4,47.11538461538461,742.8952,53.09818,21.153846153846153,28.1720908364556,18.75,88.88888888888889,100.0,66.65,69.17,71.58,73.87,76.04,78.09,80,1.0,88.89,Nordeste,Agreste Paraibano,16857.0,11041.169840422375,54.32,9.732580600557428,Pequeno,69.17,-22.05461538461539,-32.88461538461539,22.05461538461539,2025,1
2500908,80.88235294117648,68,53,2,52.83018867924528,750.6581,41.817814,11.320754716981133,4.611565964260092,50.0,98.14814814814815,100.0,42.08,49.12,56.2,63.03,69.38,75.06,80,2.0,98.15,Nordeste,Agreste Paraibano,13613.0,8264.52655549842,63.81,9.518853954007897,Pequeno,49.12,3.7101886792452845,-27.169811320754718,-3.7101886792452845,2025,0
2501005,65.28497409326425,193,133,4,40.6015037593985,728.8195,51.331882,30.075187969924812,7.376910743195832,27.27272727272727,88.66666666666667,100.0,41.93,48.99,56.09,62.95,69.33,75.04,80,1.0,88.67,Nordeste,Agreste Paraibano,20610.0,9928.093158660844,59.36,9.933580192843298,Pequeno,48.99,-8.388496240601505,-39.3984962406015,8.388496240601505,2025,0
2501104,95.2991452991453,234,212,8,90.56603773584906,792.50714,37.16349,2.358490566037736,9.845051241035904,72.72727272727273,94.64285714285714,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80,5.0,94.64,Nordeste,Agreste Paraibano,22493.0,11471.568932556796,47.73,10.021003885963967,Pequeno,80.0,10.566037735849065,10.566037735849065,-10.566037735849065,2025,0
2501153,59.09090909090909,22,22,1,36.36363636363637,723.45593,42.273113,22.727272727272727,,36.36363636363637,100.0,100.0,32.22,40.4,49.16,57.96,66.29,73.72,80,0.0,100.0,Nordeste,Sertão Paraibano,2105.0,12420.902612826603,68.76,7.652545692693921,Muito pequeno,40.4,-4.036363636363632,-43.63636363636363,4.036363636363632,2025,0
2501203,82.41758241758241,91,101,3,70.29702970297029,764.37585,41.600597,5.9405940594059405,25.360169950740193,30.76923076923077,94.39252336448598,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80,4.0,94.39,Nordeste,Agreste Paraibano,7054.0,8886.589169265664,67.16,8.861491864286915,Muito pequeno,80.0,-9.702970297029708,-9.702970297029708,9.702970297029708,2025,0
2501302,82.44897959183673,245,203,13,44.33497536945813,741.3134,51.537952,20.689655172413794,28.207443559974894,6.666666666666667,92.69406392694064,100.0,69.89,71.77,73.57,75.29,76.94,78.51,80,1.0,92.69,Nordeste,Agreste Paraibano,19081.0,14993.239348042556,38.66,9.856500761311791,Pequeno,71.77,-27.435024630541868,-35.66502463054187,27.435024630541868,2025,0
2501351,78.125,64,66,1,93.93939393939394,784.9303,27.581215,0.0,,93.93939393939394,98.50746268656717,100.0,53.55,58.65,63.57,68.23,72.54,76.48,80,5.0,98.51,Nordeste,Borborema,4067.0,11951.06958446029,56.27,8.31090675716845,Muito pequeno,58.65,35.28939393939394,13.939393939393938,-35.28939393939394,2025,0
2501401,59.82142857142857,112,148,7,45.27027027027027,740.47205,37.802795,13.513513513513514,31.803121091836,0.0,94.87179487179486,100.0,28.9,37.3,46.55,56.04,65.11,73.21,80,1.0,94.87,Nordeste,Mata Paraibana,9197.0,11757.09470479504,52.82,9.12674134809987,Muito pequeno,37.3,7.9702702702702695,-34.72972972972973,-7.9702702702702695,2025,0
2501500,81.37931034482759,145,148,8,54.729729729729726,748.9894,41.11966,10.81081081081081,14.487964167009409,35.294117647058826,93.67088607594937,100.0,55.82,60.49,64.97,69.21,73.15,76.75,80,2.0,93.67,Nordeste,Agreste Paraibano,21220.0,13178.463713477851,41.45,9.96274653641105,Pequeno,60.49,-5.760270270270276,-25.270270270270274,5.760270270270276,2025,0
2501534,78.33333333333333,60,59,1,89.83050847457628,777.82916,24.946388,0.0,,89.83050847457628,85.5072463768116,100.0,62.78,66.08,69.22,72.2,75.0,77.6,80,5.0,85.51,Nordeste,Borborema,5033.0,9909.000596065966,65.46,8.523970175695261,Muito pequeno,66.08,23.75050847457628,9.830508474576277,-23.75050847457628,2025,0
2501575,77.77777777777779,72,61,3,49.18032786885246,752.8098,44.81506,9.836065573770492,8.04250980619005,38.46153846153847,95.3125,100.0,35.21,43.12,51.39,59.59,67.28,74.15,80,1.0,95.31,Nordeste,Borborema,8338.0,10911.489565843129,56.04,9.028698584086985,Muito pequeno,43.12,6.060327868852461,-30.81967213114754,-6.060327868852461,2025,0
2501609,81.92771084337349,83,76,3,46.05263157894737,737.9152,37.253086,14.473684210526317,9.76162043850313,35.0,86.36363636363636,100.0,60.31,64.1,67.72,71.14,74.34,77.29,80,1.0,86.36,Nordeste,Agreste Paraibano,15607.0,9684.116101749216,57.43,9.655538882302947,Pequeno,64.1,-18.047368421052624,-33.94736842105263,18.047368421052624,2025,0
2501708,94.44444444444444,108,46,1,78.26086956521739,770.25543,38.894707,6.521739130434782,,78.26086956521739,95.83333333333334,100.0,63.73,66.84,69.8,72.61,75.25,77.72,80,4.0,95.83,Nordeste,Borborema,6095.0,13955.865463494669,45.56,8.715388097366482,Muito pequeno,66.84,11.420869565217387,-1.7391304347826093,-11.420869565217387,2025,0
2501807,51.578947368421055,475,393,17,36.38676844783715,726.691,43.313736,26.208651399491096,18.574625270250444,0.0,77.36220472440945,100.0,40.74,47.97,55.29,62.38,68.98,74.89,80,0.0,77.36,Nordeste,Mata Paraibana,97519.0,14024.959238712456,41.41,11.487812764155153,Médio,47.97,-11.58323155216285,-43.61323155216285,11.58323155216285,2025,0
2501906,56.25,112,99,4,35.35353535353536,729.1063,42.085403,20.2020202020202,19.594688563317327,14.285714285714285,90.82568807339449,100.0,60.65,64.37,67.93,71.29,74.43,77.34,80,0.0,90.83,Nordeste,Agreste Paraibano,17733.0,12273.27581345514,47.52,9.783238979939952,Pequeno,64.37,-29.016464646464648,-44.64646464646464,29.016464646464648,2025,1
2502003,72.22222222222221,54,55,3,40.0,734.9349,41.944595,21.818181818181817,19.149182579006776,20.0,98.21428571428571,100.0,61.23,64.84,68.28,71.54,74.58,77.41,80,1.0,98.21,Nordeste,Sertão Paraibano,7356.0,10706.090266449157,59.61,8.903407519932264,Muito pequeno,64.84,-24.840000000000003,-40.0,24.840000000000003,2025,0
2502052,34.21052631578947,38,35,1,94.28571428571428,799.8243,39.63124,2.857142857142857,,94.28571428571428,97.22222222222221,100.0,64.46,67.42,70.24,72.92,75.45,77.81,80,5.0,97.22,Nordeste,Sertão Paraibano,3571.0,11233.548025763092,66.26,8.18088094199639,Muito pequeno,67.42,26.865714285714276,14.285714285714278,-26.865714285714276,2025,1
2502102,72.91666666666666,48,50,2,48.0,734.6424,44.764652,20.0,3.214121732666126,45.45454545454545,96.15384615384616,100.0,35.73,43.58,51.77,59.86,67.45,74.22,80,1.0,96.15,Nordeste,Sertão Paraibano,5248.0,9864.900914634149,60.65,8.5657928612523,Muito pequeno,43.58,4.420000000000002,-32.0,-4.420000000000002,2025,0
2502151,93.58974358974359,78,73,3,49.31506849315068,745.8114,38.649063,9.58904109589041,5.565225323581683,42.857142857142854,91.25,100.0,70.41,72.18,73.88,75.52,77.08,78.58,80,1.0,91.25,Nordeste,Agreste Paraibano,7218.0,28207.39817123857,24.47,8.88447171813916,Muito pequeno,72.18,-22.864931506849324,-30.684931506849317,22.864931506849324,2025,0
2502201,88.88888888888889,27,19,1,68.42105263157895,758.7505,35.070927,5.263157894736842,,68.42105263157895,100.0,100.0,32.78,40.92,49.58,58.27,66.48,73.8,80,3.0,100.0,Nordeste,Sertão Paraibano,2588.0,12424.265842349305,58.77,7.859026979751538,Muito pequeno,40.92,27.501052631578943,-11.578947368421055,-27.501052631578943,2025,0
2502300,87.87878787878788,33,38,2,44.73684210526316,742.1718,38.44502,5.263157894736842,17.380065665527937,27.27272727272727,86.36363636363636,100.0,67.77,70.07,72.27,74.36,76.35,78.23,80,1.0,86.36,Nordeste,Sertão Paraibano,4937.0,11087.299979744785,56.67,8.504715669905124,Muito pequeno,70.07,-25.333157894736836,-35.26315789473684,25.333157894736836,2025,0
2502409,62.5,88,83,2,60.24096385542169,757.58795,38.52329,8.433734939759036,9.256323586382603,56.14035087719298,94.31818181818183,100.0,47.04,53.3,59.46,65.34,70.78,75.69,80,3.0,94.32,Nordeste,Sertão Paraibano,12126.0,7979.5480785089885,65.52,9.403189650656792,Pequeno,53.3,6.940963855421693,-19.75903614457831,-6.940963855421693,2025,0
2502508,74.21875,128,95,4,36.84210526315789,726.7328,50.867973,35.78947368421053,16.88829556193476,20.0,83.33333333333334,100.0,44.48,51.16,57.8,64.16,70.06,75.37,80,0.0,83.33,Nordeste,Borborema,17934.0,14513.605442176871,41.89,9.794509389966382,Pequeno,51.16,-14.317894736842106,-43.15789473684211,14.317894736842106,2025,0
2502607,63.1578947368421,57,49,1,79.59183673469387,770.26324,42.617786,4.081632653061225,,79.59183673469387,83.05084745762711,100.0,36.1,43.91,52.03,60.05,67.56,74.27,80,4.0,83.05,Nordeste,Sertão Paraibano,6092.0,9992.941562705188,58.59,8.714895850248494,Muito pequeno,43.91,35.681836734693874,-0.4081632653061291,-35.681836734693874,2025,0
2502706,51.35135135135135,37,41,2,68.29268292682927,765.2544,46.890484,7.317073170731707,62.746013825070015,7.6923076923076925,89.13043478260869,100.0,80.0,80.0,80.0,80.0,80.0,80.0,80,3.0,89.13,Nordeste,Agreste Paraibano,5311.0,13051.214460553569,48.39,8.57772369115627,Muito pequeno,80.0,-11.707317073170728,-11.707317073170728,11.707317073170728,2025,1
2502805,75.57251908396947,131,97,5,51.546391752577314,748.41986,38.90513,10.309278350515463,16.813479422125106,26.31578947368421,85.84070796460178,100.0,57.95,62.2,66.28,70.13,73.71,77.01,80,2.0,85.84,Nordeste,Sertão Paraibano,14287.0,10328.900398964091,56.1,9.567175303116281,Pequeno,62.2,-10.653608247422689,-28.453608247422686,10.653608247422689,2025,0
2502904,30.23255813953488,43,34,1,64.70588235294117,753.6853,40.331352,11.76470588235294,,64.70588235294117,87.17948717948718,100.0,51.07,56.63,62.03,67.14,71.88,76.18,80,3.0,87.18,Nordeste,Sertão Paraibano,6479.0,9958.78993671863,61.78,8.776475789346321,Muito pequeno,56.63,8.075882352941171,-15.294117647058826,-8.075882352941171,2025,1
2503001,63.942307692307686,208,241,9,30.29045643153527,725.11597,43.54503,27.800829875518673,17.390701383762753,11.11111111111111,90.9433962264151,100.0,44.29,50.99,57.67,64.07,70.01,75.34,80,0.0,90.94,Nordeste,Mata Paraibana,22079.0,18873.454413696272,33.79,10.00242750039103,Pequeno,50.99,-20.699543568464733,-49.70954356846473,20.699543568464733,2025,0
2503100,96.55172413793103,58,39,2,89.74358974358975,799.5431,41.189404,2.564102564102564,2.719641466102116,88.46153846153845,82.97872340425532,100.0,64.02,67.06,69.98,72.73,75.33,77.75,80,5.0,82.98,Nordeste,Borborema,5710.0,20452.539404553416,28.0,8.650149418664864,Muito pequeno,67.06,22.68358974358975,9.743589743589752,-22.68358974358975,2025,0
2503209,76.40845070422534,568,557,16,57.450628366247756,753.2973,51.149055,17.235188509874327,16.23599943420546,23.52941176470588,91.61184210526315,100.0,54.02,59.03,63.86,68.43,72.67,76.53,80,2.0,91.61,Nordeste,Mata Paraibana,69773.0,44969.78774024336,17.38,11.153016726521098,Médio,59.03,-1.5793716337522454,-22.549371633752244,1.5793716337522454,2025,0
2503308,80.0,70,59,2,54.23728813559322,745.99,47.253723,15.254237288135593,18.42991078624512,48.93617021276596,85.5072463768116,100.0,48.08,54.17,60.13,65.81,71.07,75.81,80,2.0,85.51,Nordeste,Sertão Paraibano,10364.0,12074.585102277111,47.1,9.24619002486988,Pequeno,54.17,0.06728813559321623,-25.762711864406782,-0.06728813559321623,2025,0
2503407,93.54838709677419,31,40,1,52.5,748.1175,48.71833,12.5,,52.5,100.0,100.0,66.53,69.08,71.51,73.82,76.01,78.07,80,2.0,100.0,Nordeste,Sertão Paraibano,3708.0,10576.321467098169,58.99,8.21851757748959,Muito pequeno,69.08,-16.58,-27.5,16.58,2025,0
2503506,80.0,140,137,3,62.77372262773723,764.4859,48.259693,6.569343065693431,29.762192706378016,22.22222222222222,94.48275862068965,100.0,79.56,79.64,79.71,79.78,79.86,79.93,80,3.0,94.48,Nordeste,Agreste Paraibano,17169.0,8986.720251616285,62.77,9.75091895389152,Pequeno,79.64,-16.866277372262772,-17.22627737226277,16.866277372262772,2025,0
2503555,61.65413533834586,133,105,4,47.61904761904761,743.431,46.43189,20.0,29.434882697381514,20.833333333333336,98.13084112149532,100.0,39.49,46.89,54.43,61.77,68.61,74.73,80,1.0,98.13,Nordeste,Sertão Paraibano,7225.0,9308.09688581315,67.3,8.885440911707585,Muito pequeno,46.89,0.7290476190476127,-32.38095238095239,-0.7290476190476127,2025,0
2503605,80.35714285714286,56,54,2,74.07407407407408,771.2009,59.421524,14.814814814814813,47.14045207910317,33.33333333333333,90.0,100.0,58.17,62.39,66.42,70.23,73.77,77.03,80,4.0,90.0,Nordeste,Agreste Paraibano,7182.0,9161.37566137566,61.67,8.879472402074802,Muito pequeno,62.39,11.684074074074076,-5.925925925925924,-11.684074074074076,2025,0
2503704,68.95910780669145,538,435,17,51.49425287356322,747.10254,49.326206,16.7816091954023,22.069268931775397,16.666666666666664,90.24896265560166,100.0,56.36,60.92,65.31,69.44,73.29,76.81,80,2.0,90.25,Nordeste,Sertão Paraibano,62576.0,19685.45448734339,31.01,11.044153077435237,Médio,60.92,-9.425747126436782,-28.50574712643678,9.425747126436782,2025,0
2503803,91.66666666666666,24,45,3,33.33333333333333,722.3258,39.941944,28.888888888888886,13.071683196025347,26.31578947368421,84.90566037735849,100.0,59.08,63.11,66.97,70.62,74.01,77.14,80,0.0,84.91,Nordeste,Agreste Paraibano,6077.0,12329.603422741484,50.67,8.712430973476739,Muito pequeno,63.11,-29.77666666666667,-46.66666666666667,29.77666666666667,2025,0
2503902,86.20689655172413,58,63,1,68.25396825396825,763.29224,45.321102,11.11111111111111,,68.25396825396825,96.92307692307692,100.0,42.98,49.89,56.8,63.46,69.64,75.18,80,3.0,96.92,Nordeste,Borborema,6048.0,11881.613756613757,53.83,8.707648248106914,Muito pequeno,49.89,18.363968253968252,-11.746031746031747,-18.363968253968252,2025,0
2504009,69.42697414395528,2862,2582,83,48.2571649883811,742.6562,46.80305,18.66769945778466,16.866566380805057,12.5,85.10217534607779,100.0,48.39,54.42,60.33,65.95,71.15,75.85,80,1.0,85.1,Nordeste,Agreste Paraibano,413830.0,25009.740714786265,23.55,12.933212956905637,Grande,54.42,-6.162835011618903,-31.7428350116189,6.162835011618903,2025,0
2504033,70.78651685393258,89,106,4,62.264150943396224,753.2513,41.00675,14.150943396226415,29.228398399267544,32.35294117647059,90.5982905982906,100.0,60.01,63.86,67.54,71.01,74.26,77.26,80,3.0,90.6,Nordeste,Mata Paraibana,6715.0,11299.478778853314,55.8,8.812248018197431,Muito pequeno,63.86,-1.5958490566037753,-17.735849056603776,1.5958490566037753,2025,0
2504074,89.1891891891892,37,42,2,88.09523809523809,776.50714,34.781174,2.380952380952381,2.5253813613805356,85.71428571428571,95.45454545454545,100.0,53.58,58.68,63.59,68.24,72.55,76.48,80,5.0,95.45,Nordeste,Borborema,4206.0,10061.103185924869,62.89,8.344505083590521,Muito pequeno,58.68,29.415238095238088,8.095238095238088,-29.415238095238088,2025,0
2504108,90.9090909090909,44,24,1,91.66666666666666,796.3658,36.04189,0.0,,91.66666666666666,100.0,100.0,70.72,72.43,74.08,75.66,77.17,78.62,80,5.0,100.0,Nordeste,Sertão Paraibano,2714.0,11426.308032424466,68.54,7.906547232368036,Muito pequeno,72.43,19.23666666666665,11.666666666666657,-19.23666666666665,2025,0
2504157,81.48148148148148,81,87,2,58.620689655172406,752.6852,41.045113,9.195402298850574,19.131676980155508,38.095238095238095,95.6043956043956,100.0,53.21,58.37,63.36,68.08,72.45,76.43,80,2.0,95.6,Nordeste,Agreste Paraibano,7530.0,9312.350597609562,65.53,8.926783114101351,Muito pequeno,58.37,0.25068965517240827,-21.379310344827594,-0.25068965517240827,2025,0
2504207,67.1875,64,50,1,96.0,814.0682,33.66543,0.0,,96.0,98.0392156862745,100.0,39.72,47.09,54.59,61.88,68.68,74.76,80,5.0,98.04,Nordeste,Sertão Paraibano,4938.0,10752.328878088294,60.1,8.504918160540624,Muito pequeno,47.09,48.91,16.0,-48.91,2025,0
2504306,50.672645739910315,223,221,5,46.60633484162896,738.153,46.749935,19.457013574660635,9.52144524036855,29.411764705882355,86.66666666666667,100.0,59.32,63.31,67.12,70.72,74.08,77.17,80,1.0,86.67,Nordeste,Sertão Paraibano,30819.0,16444.693208734872,35.25,10.335919108874107,Médio,63.31,-16.703665158371045,-33.39366515837104,16.703665158371045,2025,1
2504355,85.41666666666666,48,56,3,76.78571428571429,775.69965,50.09759,8.928571428571429,3.732722048200507,74.07407407407408,91.80327868852459,100.0,57.47,61.82,65.99,69.92,73.59,76.95,80,4.0,91.8,Nordeste,Borborema,4898.0,12620.253164556962,51.81,8.496786381638575,Muito pequeno,61.82,14.965714285714292,-3.214285714285708,-14.965714285714292,2025,0
2504405,93.33333333333333,150,130,4,96.15384615384616,804.9365,33.738945,0.7692307692307693,2.9198977578189313,93.93939393939394,97.74436090225564,100.0,78.15,78.47,78.78,79.09,79.4,79.7,80,5.0,97.74,Nordeste,Sertão Paraibano,19030.0,11011.87598528639,52.47,9.853824507517027,Pequeno,78.47,17.68384615384616,16.15384615384616,-17.68384615384616,2025,0
2504504,65.21739130434783,69,52,1,46.15384615384615,742.8284,32.459015,9.615384615384617,,46.15384615384615,92.85714285714286,100.0,60.18,64.0,67.64,71.09,74.31,77.28,80,1.0,92.86,Nordeste,Sertão Paraibano,6662.0,13602.97208045632,43.23,8.804325112562537,Muito pequeno,64.0,-17.846153846153847,-33.84615384615385,17.846153846153847,2025,0
2504603,90.7035175879397,398,406,9,71.18226600985221,773.2727,51.969646,9.852216748768473,24.47036727685207,28.205128205128204,90.82774049217002,100.0,65.28,68.08,70.75,73.28,75.67,77.91,80,3.0,90.83,Nordeste,Mata Paraibana,25341.0,50282.07253068151,17.3,10.140218377358854,Médio,68.08,3.1022660098522152,-8.817733990147786,-3.1022660098522152,2025,0
2504702,86.79245283018868,53,32,1,40.625,736.8475,41.828712,21.875,,40.625,86.48648648648648,100.0,54.36,59.31,64.07,68.58,72.76,76.57,80,1.0,86.49,Nordeste,Borborema,4787.0,12934.405682055569,48.9,8.473868066677865,Muito pequeno,59.31,-18.685000000000002,-39.375,18.685000000000002,2025,0
2504801,65.04065040650406,123,106,4,49.056603773584904,743.3053,43.382294,13.20754716981132,23.936921996828243,33.33333333333333,92.98245614035088,100.0,69.16,71.18,73.12,74.97,76.74,78.41,80,1.0,92.98,Nordeste,Sertão Paraibano,15438.0,16202.746469749967,30.12,9.644652054641927,Pequeno,71.18,-22.123396226415103,-30.943396226415096,22.123396226415103,2025,1
2504850,91.66666666666666,12,15,1,93.33333333333333,781.0233,30.636345,0.0,,93.33333333333333,100.0,100.0,75.76,76.51,77.24,77.95,78.65,79.33,80,5.0,100.0,Nordeste,Borborema,1948.0,12379.363449691991,63.87,7.575071699507561,Muito pequeno,76.51,16.823333333333323,13.333333333333329,-16.823333333333323,2025,0
2504900,63.49206349206349,126,115,4,47.82608695652174,747.3226,47.660873,17.391304347826086,11.053173565752376,33.33333333333333,87.78625954198473,100.0,60.34,64.13,67.74,71.16,74.35,77.3,80,1.0,87.79,Nordeste,Mata Paraibana,17599.0,10896.300926188987,52.78,9.775654181026242,Pequeno,64.13,-16.303913043478254,-32.17391304347826,16.303913043478254,2025,1
2505006,83.33333333333334,72,86,3,97.67441860465115,818.94025,34.788147,1.1627906976744187,7.216878364870324,87.5,96.62921348314607,100.0,73.11,74.36,75.57,76.73,77.86,78.95,80,5.0,96.63,Nordeste,Borborema,7866.0,9785.15128400712,61.52,8.970432074329242,Muito pequeno,74.36,23.314418604651152,17.67441860465115,-23.314418604651152,2025,0
2505105,87.42857142857143,175,151,6,62.913907284768214,756.16626,45.008545,8.609271523178808,15.000962376770092,36.36363636363637,86.28571428571429,100.0,55.49,60.23,64.78,69.07,73.06,76.71,80,3.0,86.29,Nordeste,Agreste Paraibano,20331.0,10867.296247110324,49.75,9.919951278566794,Pequeno,60.23,2.6839072847682175,-17.086092715231786,-2.6839072847682175,2025,0
2505204,43.24324324324324,37,57,4,24.561403508771928,710.27386,44.252934,38.59649122807017,13.250884667236058,11.11111111111111,83.82352941176471,100.0,36.38,44.16,52.23,60.2,67.65,74.31,80,0.0,83.82,Nordeste,Agreste Paraibano,6748.0,9901.748666271487,62.9,8.817149624743406,Muito pequeno,44.16,-19.59859649122807,-55.43859649122807,19.59859649122807,2025,1
2505238,56.09756097560976,82,65,5,23.076923076923077,713.1502,46.117878,44.61538461538462,12.555247848154554,10.0,78.3132530120482,100.0,16.05,24.09,34.51,46.65,59.21,70.67,80,0.0,78.31,Nordeste,Mata Paraibana,6360.0,11675.157232704403,59.52,8.757940876678804,Muito pequeno,24.09,-1.0130769230769232,-56.92307692307692,1.0130769230769232,2025,0
