id_municipio,sigla_uf,risco_medio,alunos,criancas_em_risco,nome_municipio_ibge
2602001,PE,0.45428535778889334,293,133.10560983214575,Bodocó
2613107,PE,0.4062478383866449,326,132.43679531404624,São Caitano
2907806,BA,0.6119529247738411,216,132.18183175114967,Cícero Dantas
4114807,PR,0.26646250043051367,496,132.16540021353478,Marialva
4203600,SC,0.3128970180367386,422,132.04254161150368,Campos Novos
4219705,SC,0.31658722087094054,415,131.38369666144033,Xaxim
4305355,RS,0.44059029291149415,298,131.29590728762525,Charqueadas
4311304,RS,0.49847914624737494,262,130.60153631681223,Lagoa Vermelha
4216503,SC,0.46885903162546455,278,130.34281079187915,São Joaquim
4318507,RS,0.5448894368917939,239,130.22857541713876,São José do Norte
3107406,MG,0.2251662111057619,578,130.14607001913038,Bom Despacho
2916104,BA,0.6755276213554487,192,129.70130330024617,Itaparica
1100098,RO,0.3143727838354675,412,129.52158694021261,Espigão D'Oeste
2603009,PE,0.3346264536186948,387,129.5004375504349,Cabrobó
1304005,AM,0.5487061466342388,236,129.49465060568036,Silves
2614501,PE,0.4052303554337353,319,129.26848338336157,Surubim
2911204,BA,0.5897759768719743,219,129.16093893496236,Gandu
4117701,PR,0.2695962924362103,478,128.86702778450854,Palmeira
2108306,MA,0.3732066452475492,345,128.75629261040447,Penalva
4203808,SC,0.20021915235049498,641,128.34047665666728,Canoinhas
1506302,PA,0.4998467376606065,256,127.96076484111526,Salvaterra
1507151,PA,0.5735502503909311,223,127.90170583717764,São Domingos do Araguaia
2924306,BA,0.5631825523817438,227,127.84243939065583,Piatã
1504406,PA,0.5700521413966384,224,127.691679672847,Marapanim
3553708,SP,0.28374260624129477,449,127.40043020234134,Taquaritinga
2904902,BA,0.6455473742749263,197,127.17283273216047,Cachoeira
4209409,SC,0.38950283074628805,326,126.9779228232899,Laguna
2103174,MA,0.5058414985773764,251,126.96621614292148,Centro Novo do Maranhão
4318200,RS,0.5192028353411414,244,126.68549182323851,São Francisco de Paula
4321303,RS,0.6528480786452635,194,126.65252725718112,Taquari
2112407,MA,0.4137148131739782,306,126.59673283123732,Turiaçu
2922656,BA,0.6916643754547324,183,126.57458070821602,Nordestina
5001003,MS,0.36681090052272586,345,126.54976068034041,Aparecida do Taboado
3502101,SP,0.2665466483967836,473,126.07656469167864,Andradina
2925006,BA,0.6915739651417661,182,125.86646165580143,Planalto
2509701,PB,0.3320174598342509,379,125.8346172771811,Monteiro
2901908,BA,0.7063640612105145,178,125.7328028954716,Aporá
2911600,BA,0.6978356780859906,180,125.6104220554783,Governador Mangabeira
2806305,SE,0.6645475220216334,189,125.5994816620887,Santa Luzia do Itanhy
5104807,MT,0.2997432540145149,419,125.59242343208174,Jaciara
2300309,CE,0.311590015123444,401,124.94759606450104,Acopiara
2200400,PI,0.2632744151078441,474,124.7920727611181,Altos
3534302,SP,0.39097616632250637,319,124.72139705687954,Orlândia
2920700,BA,0.5557139647391235,224,124.47992810156367,Maraú
2920601,BA,0.5606853412423615,222,124.47214575580425,Maragogipe
2933505,BA,0.6378039703856294,195,124.37177422519774,Wenceslau Guimarães
1301803,AM,0.46006841029853124,270,124.21847078060344,Ipixuna
3510203,SP,0.2527424727831519,491,124.09655413652757,Capão Bonito
2904050,BA,0.6111918299230352,203,124.07194147437616,Bonito
3550407,SP,0.3710804695123414,334,123.94087681712203,São Pedro
4113205,PR,0.23820075670355714,520,123.86439348584972,Lapa
4114104,PR,0.3232087617466086,383,123.7889557489511,Mandaguaçu
2927309,BA,0.5648369505142524,219,123.69929216262129,Salinas da Margarida
1300631,AM,0.37666977900416887,328,123.54768751336739,Beruri
5213806,GO,0.2892388800692117,427,123.5050017895534,Morrinhos
2611002,PE,0.300240898247887,411,123.39900917988157,Petrolândia
3168705,MG,0.19538336190066172,631,123.28690135931754,Timóteo
3500303,SP,0.34759607757072447,354,123.04901146003647,Aguaí
2605707,PE,0.42530554665030085,289,122.91330298193694,Floresta
1304401,AM,0.4932947627358293,249,122.8303959212215,Urucurituba
4309407,RS,0.4760666551987811,258,122.82519704128552,Guaporé
3502507,SP,0.3847980578693645,319,122.75058046032727,Aparecida
5103205,MT,0.27939707605292174,439,122.65531638723265,Colíder
2923357,BA,0.6455092820681712,190,122.64676359295252,Ourolândia
2105005,MA,0.34546823050358555,355,122.64122182877287,Humberto de Campos
4216305,SC,0.30024212238698744,407,122.1985438115039,São João Batista
4313060,RS,0.48473809567321463,252,122.15400010965008,Nova Hartz
2504603,PB,0.30642172153586006,398,121.9558451712723,Conde
4108809,PR,0.2966351151531842,411,121.9170323279587,Guaíra
5214507,GO,0.2888143527456288,422,121.87965685865534,Nerópolis
2925253,BA,0.5973146478299678,204,121.85218815731342,Ponto Novo
4113304,PR,0.2934885560761137,415,121.79775077158719,Laranjeiras do Sul
3527108,SP,0.1971231911782129,617,121.62500895695736,Lins
2902658,BA,0.6909986411006416,176,121.61576083371293,Banzaê
1506351,PA,0.5236910551194569,232,121.496324787714,Santa Bárbara do Pará
2923803,BA,0.6041554403727755,201,121.43524351492786,Paripiranga
3531902,SP,0.4071432560672615,298,121.32869030804392,Morro Agudo
2113009,MA,0.3851456656968251,315,121.32088469449991,Vitorino Freire
3128709,MG,0.2694834805095703,450,121.26756622930662,Guaxupé
2705101,AL,0.4077731213092051,297,121.10861702883392,Matriz de Camaragibe
2805703,SE,0.6113575244801429,198,121.0487898470683,Propriá
2605301,PE,0.3281930205915639,368,120.77503157769553,Exu
2929255,BA,0.628552253715445,192,120.68203271336543,São Gabriel
4322707,RS,0.5134736083027625,235,120.66629795114918,Vera Cruz
4320800,RS,0.47296707832681734,255,120.60660497333842,Soledade
2407203,RN,0.6028767241032792,200,120.57534482065584,Macau
3202801,ES,0.2176291981792449,554,120.56657579130167,Itapemirim
2926509,BA,0.6306390593600617,191,120.45206033777178,Ribeira do Amparo
5101407,MT,0.2758855008620674,436,120.28607837586141,Aripuanã
3301876,RJ,0.32740400367367056,367,120.1572693482371,Iguaba Grande
2306256,CE,0.14315006291894666,839,120.10290278899626,Itaitinga
5004700,MS,0.28788369267009867,416,119.75961615076105,Ivinhema
5208608,GO,0.13989545756412292,855,119.6106162173251,Goianésia
2917201,BA,0.5614131181926476,213,119.58099417503394,Ituaçu
3133808,MG,0.16714264476856425,715,119.50699100952345,Itaúna
2705705,AL,0.4474654046447144,267,119.47326304013875,Olho d'Água das Flores
1508126,PA,0.3263078863363722,366,119.42868639911222,Ulianópolis
2901155,BA,0.5769162503059857,207,119.42166381333904,América Dourada
1508035,PA,0.5518909821034135,216,119.20845213433732,Tracuateua
3138401,MG,0.2939148124362267,405,119.03549903667181,Leopoldina
3530508,SP,0.24991440815964686,476,118.9592582839919,Mococa
3131901,MG,0.1782400524487439,667,118.88611498331218,Itabirito
4311007,RS,0.5190440781213147,229,118.86109388978107,Jaguarão
1503754,PA,0.6486958549920581,183,118.71134146354662,Jacareacanga
2513901,PB,0.45295874702157124,262,118.67519171965166,São Bento
2700508,AL,0.5388090391133792,220,118.53798860494342,Barra de Santo Antônio
1505700,PA,0.42456271586293187,279,118.452997725758,Ponta de Pedras
2615607,PE,0.2983482298743663,397,118.44424726012343,Trindade
3105400,MG,0.3377480989299518,350,118.21183462548312,Barão de Cocais
1302553,AM,0.6709546380044329,176,118.08801628878018,Manaquiri
4305454,RS,0.6141682745992049,192,117.92030872304734,Cidreira
2901353,BA,0.6813769525329872,173,117.8782127882068,Andorinha
2908101,BA,0.49277153072463903,239,117.77239584318873,Cocos
1400308,RR,0.4962040011400057,237,117.60034827018134,Mucajaí
2921203,BA,0.6366054932018667,184,117.13541074914347,Miguel Calmon
1504752,PA,0.5133261781839495,228,117.03836862594049,Mojuí dos Campos
2909109,BA,0.6497197746078529,180,116.94955942941353,Coribe
3540200,SP,0.27164791664893356,430,116.80860415904144,Pontal
2917300,BA,0.6871089991172109,170,116.80852984992585,Ituberá
3121605,MG,0.23169590656988379,503,116.54304100465154,Diamantina
5103254,MT,0.24450912536087566,476,116.38634367177681,Colniza
2924603,BA,0.5876992037679543,198,116.36444234605494,Pindobaçu
2704005,AL,0.407761856351566,285,116.2121290601963,Junqueiro
4217204,SC,0.2652476385672016,437,115.91321805386711,São Miguel do Oeste
2902500,BA,0.640015312815258,181,115.8427716195617,Baianópolis
4306908,RS,0.49044863747738005,236,115.74587844466168,Encruzilhada do Sul
2804904,SE,0.6612696838968277,175,115.72219468194484,Pacatuba
3141108,MG,0.2906561767223195,398,115.68115833548316,Matozinhos
3171303,MG,0.20816975831718781,555,115.53421586603923,Viçosa
2804409,SE,0.6197339774456362,186,115.27051980488832,Neópolis
2702306,AL,0.14828004613205029,777,115.21359584460306,Coruripe
2925600,BA,0.6935807698512308,166,115.13440779530433,Presidente Dutra
3512209,SP,0.34670255129684213,332,115.10524703055158,Conchal
3519303,SP,0.28762326583209213,400,115.04930633283686,Ibaté
1507474,PA,0.5639112376655543,204,115.03789248377308,São João de Pirabas
5203302,GO,0.3275938490423389,351,114.98544101386095,Bela Vista de Goiás
2913507,BA,0.6724107755911849,171,114.98224262609261,Iguaí
2702603,AL,0.44203253910438106,260,114.92846016713908,Feira Grande
2312403,CE,0.12357548141378637,928,114.67804675199375,São Gonçalo do Amarante
3521804,SP,0.3879756389182925,295,114.4528134808963,Itaí
2211209,PI,0.44341103559026906,258,114.40004718228941,Uruçuí
2917102,BA,0.6808595281556711,168,114.38440073015273,Itororó
2920205,BA,0.5832206134031681,196,114.31124022702096,Malhada
3134400,MG,0.2728097892606077,419,114.30730170019463,Iturama
1505908,PA,0.2714297163553776,421,114.27191058561398,Porto de Moz
3152105,MG,0.23461976543796448,487,114.2598257682887,Ponte Nova
3546306,SP,0.37567344676477354,304,114.20472781649116,Santa Cruz das Palmeiras
2100832,MA,0.562253842887566,203,114.1375301061759,Apicum-Açu
3526209,SP,0.31434734700686934,363,114.10808696349358,Juquitiba
1301159,AM,0.6166355304399393,185,114.07757313138879,Careiro da Várzea
2202901,PI,0.3838198231371833,297,113.99448747174345,Corrente
2910859,BA,0.6366660266637665,179,113.9632187728142,Filadélfia
2805802,SE,0.6115826908167664,186,113.75438049191855,Riachão do Dantas
2110401,MA,0.5712149791702659,199,113.67178085488291,São Benedito do Rio Preto
2606606,PE,0.3519153488462418,323,113.6686576773361,Ibimirim
2922102,BA,0.6450116442157156,176,113.52204938196593,Mundo Novo
4302709,RS,0.5279375770690098,215,113.50657906983712,Butiá
2408300,RN,0.6064492883676907,187,113.40601692475816,Nova Cruz
3549706,SP,0.2593518805235107,437,113.33677178877419,São José do Rio Pardo
2300754,CE,0.18573139637049124,609,113.11042038962917,Amontada
4208807,SC,0.33854085525184174,334,113.07264565411515,Jaguaruna
2109502,MA,0.39797109988780627,284,113.02379236813698,Riachão
2102101,MA,0.36292380334581237,311,112.86930284054765,Brejo
2112456,MA,0.44189365181074897,255,112.68288121174099,Turilândia
1304104,AM,0.4557365828243821,247,112.56693595762238,Tapauá
1303502,AM,0.497300310055398,226,112.38987007251994,Pauini
2700102,AL,0.4144307341673052,271,112.31072895933971,Água Branca
3516705,SP,0.32080503186375087,350,112.2817611523128,Garça
2614857,PE,0.37646982115566024,298,112.18800670438675,Tamandaré
4315701,RS,0.37263090150650785,301,112.16190135345886,Rio Pardo
2709103,AL,0.4414351639280839,254,112.12453163773331,Taquarana
2706406,AL,0.3824825057035943,293,112.06737417115313,Pão de Açúcar
3500709,SP,0.31149751777463636,359,111.82760888109445,Agudos
2604601,PE,0.4814234628005719,232,111.69024336973268,Condado
2932200,BA,0.6768301717095722,165,111.67697833207941,Ubaitaba
1501907,PA,0.45729467273772584,244,111.57990014800511,Bujaru
5209705,GO,0.2897308876157573,385,111.54639173206657,Hidrolândia
3524105,SP,0.404048535589697,276,111.51739582275637,Ituverava
3306206,RJ,0.3244131179959411,342,110.94928635461186,Vassouras
3549409,SP,0.2747785587408731,403,110.73575917257185,São Joaquim da Barra
3546603,SP,0.32705474484723407,338,110.54450375836511,Santa Fé do Sul
3136207,MG,0.16314163824367153,677,110.44688909096563,João Monlevade
1500347,PA,0.5308596433904754,208,110.41880582521888,Água Azul do Norte
2926301,BA,0.6131662666303163,180,110.36992799345693,Riachão do Jacuípe
2927101,BA,0.6847826220549115,161,110.25000215084074,Rodelas
2600104,PE,0.26614435058637903,414,110.18376114276091,Afogados da Ingazeira
2801405,SE,0.5955105433374351,185,110.1694505174255,Carira
2107803,MA,0.2807307196191364,392,110.04644209070148,Parnarama
2904852,BA,0.6550235002422007,168,110.04394804068971,Cabaceiras do Paraguaçu
3510302,SP,0.40129687434373895,274,109.95534357018447,Capela do Alto
3169604,MG,0.36892893233920665,298,109.94082183708359,Tupaciguara
3304706,RJ,0.2915383115893959,377,109.90994346920226,Santo Antônio de Pádua
4107207,PR,0.19659164007168345,559,109.89472680007104,Dois Vizinhos
2916807,BA,0.596609902428061,184,109.77622204676322,Itarantim
3169406,MG,0.18010181136802977,609,109.68200312313013,Três Pontas
2111102,MA,0.3751459145506963,292,109.54260704880332,São João dos Patos
2706802,AL,0.43251475851707377,253,109.42623390481967,Piaçabuçu
2932457,BA,0.7102692029087623,154,109.38145724794938,Umburanas
3518602,SP,0.24248283039450025,451,109.35975650791961,Guariba
3162922,MG,0.22180080129988156,493,109.3477950408416,São Joaquim de Bicas
3302254,RJ,0.31857615126685085,343,109.27161988452984,Itatiaia
4218301,SC,0.38746725451637637,282,109.26576577361814,Três Barras
2201507,PI,0.3937651278931662,277,109.07294042640704,Batalha
2308708,CE,0.20347550217898971,536,109.06286916793849,Morada Nova
2905503,BA,0.6853997996401725,159,108.97856814278742,Caldeirão Grande
3303856,RJ,0.30072566426681435,362,108.8626904645868,Paty do Alferes
1301506,AM,0.47943885609065184,227,108.83262033257797,Envira
2401008,RN,0.5330518893422018,204,108.74258542580917,Apodi
1503044,PA,0.3695043547422409,294,108.63428029421883,Floresta do Araguaia
3550100,SP,0.2843134068845808,382,108.60772142990986,São Manuel
3144300,MG,0.35240025257605245,308,108.53927779342416,Nanuque
2922508,BA,0.5740848595642256,189,108.50203845763865,Nazaré
4213500,SC,0.3238404685628858,335,108.48655696856673,Porto Belo
1500958,PA,0.49759317285108984,218,108.47531168153759,Aurora do Pará
3136306,MG,0.20386141578321498,532,108.45427319667037,João Pinheiro
3305604,RJ,0.39698983280744793,273,108.37822435643328,Silva Jardim
3544103,SP,0.29511167019468965,367,108.30598296145111,Rio Grande da Serra
2104677,MA,0.3366699205241525,321,108.07104448825295,Governador Nunes Freire
3517406,SP,0.3495787337964249,309,108.01982874309529,Guaíra
2302206,CE,0.17286819531952025,624,107.86975387938064,Beberibe
4313300,RS,0.44660067068954334,241,107.63076163617994,Nova Prata
4215703,SC,0.3210605812310233,335,107.55529471239282,Santo Amaro da Imperatriz
4313201,RS,0.4279004303739524,251,107.40300802386206,Nova Petrópolis
4321451,RS,0.3324479882022434,323,107.38070018932463,Teutônia
2614105,PE,0.35424287640894875,303,107.33559155191148,Sertânia
2912905,BA,0.5956917135352449,180,107.22450843634407,Ibirataia
3544004,SP,0.31804253723519516,337,107.18033504826077,Rio das Pedras
2608909,PE,0.2521552462118779,425,107.1659796400481,Limoeiro
2607307,PE,0.26198695785607323,409,107.15266576313395,Ipubi
4110706,PR,0.15798762159958282,678,107.11560744451715,Irati
3109402,MG,0.33055657802635047,324,107.10033128053755,Buritizeiro
2102804,MA,0.45567180771025106,235,107.082874811909,Carolina
2800209,SE,0.6647645939809871,161,107.02709963093892,Aquidabã
4304804,RS,0.3947882348032112,271,106.98761163167023,Carlos Barbosa
1600204,AP,0.5117393990707092,209,106.95353440577821,Calçoene
4319505,RS,0.5085551709061558,210,106.7965858902927,São Sebastião do Caí
2910404,BA,0.6071808613152958,175,106.25665073017677,Encruzilhada
5105622,MT,0.31704361969658884,335,106.20961259835727,Mirassol d'Oeste
2616308,PE,0.3457002564665603,307,106.129978735234,Vicência
4218202,SC,0.22430251231236684,473,106.09508832374951,Timbó
2919926,BA,0.6931736699480058,153,106.05557150204488,Madre de Deus
2106755,MA,0.3523080871934248,301,106.04473424522087,Miranda do Norte
2801702,SE,0.6018892500931952,176,105.93250801640235,Cristinápolis
1709302,TO,0.4659464140269129,227,105.76983598410922,Guaraí
4321907,RS,0.4178166167032964,253,105.70760402593399,Três Passos
2923407,BA,0.5968863451331199,177,105.64888308856223,Palmas de Monte Alto
5106307,MT,0.32503499912775496,325,105.63637471652036,Paranatinga
4114302,PR,0.3152800437248178,335,105.61881464781398,Mandirituba
2110500,MA,0.35659968786478174,296,105.55350760797539,São Bento
3117306,MG,0.35885754192246644,294,105.50411732520513,Conceição das Alagoas
1507201,PA,0.6156089320120055,171,105.26912737405294,São Domingos do Capim
1303205,AM,0.41259693679581355,255,105.21221888293246,Novo Airão
3556404,SP,0.27570022907797975,381,105.04178727871029,Vargem Grande do Sul
1506559,PA,0.5326843571759086,197,104.93881836365398,Santa Luzia do Pará
3538600,SP,0.32986362900364236,318,104.89663402315827,Piracaia
2301901,CE,0.13940871985985961,752,104.83535733461443,Barbalha
2800670,SE,0.6200567314295019,169,104.78958761158582,Boquim
2516003,PB,0.39315638640410244,266,104.57959878349125,Solânea
2103802,MA,0.4705247867497276,222,104.45650265843952,Dom Pedro
1302009,AM,0.6442871015694762,162,104.37451045425514,Itapiranga
1300144,AM,0.45506353010197537,229,104.20954839335236,Apuí
2921401,BA,0.6808514924115397,153,104.17027833896559,Mirangaba
5002902,MS,0.40803923194841046,255,104.05000414684467,Cassilândia
4112009,PR,0.23139223556196042,449,103.89511376732023,Jaguariaíva
2922300,BA,0.5354587159912445,194,103.87899090230144,Muritiba
2929057,BA,0.6036242007616173,172,103.82336253099817,São Félix do Coribe
2104206,MA,0.38394761373252523,270,103.66585570778182,Fortuna
2925907,BA,0.6359513668070464,163,103.66007278954858,Quijingue
2615003,PE,0.359929524631694,288,103.65970309392786,Taquaritinga do Norte
2512101,PB,0.3555259871380536,291,103.4580622571736,Pombal
2706505,AL,0.5145462117562851,201,103.42378856301332,Passo de Camaragibe
2930808,BA,0.6580748341286023,157,103.31774895819056,Souto Soares
4205506,SC,0.23748540268691493,435,103.30615016880799,Fraiburgo
1707009,TO,0.3676035785432162,281,103.29660557064375,Dianópolis
2702355,AL,0.38103526391974696,271,103.26055652225142,Craíbas
1200344,AC,0.5099014926726588,202,103.00010151987708,Manoel Urbano
3518305,SP,0.257523284387232,399,102.75179047050555,Guararema
4120606,PR,0.19783148472920242,519,102.67454057445606,Prudentópolis
3140704,MG,0.23988396055787334,428,102.67033511876978,Mateus Leme
3303955,RJ,0.36667737333019673,280,102.66966453245509,Pinheiral
1300029,AM,0.44423033048625526,231,102.61720634232496,Alvarães
2906824,BA,0.6657604837567375,154,102.52711449853757,Canudos
5008008,MS,0.35571635321358513,288,102.44630972551252,Terenos
3507803,SP,0.3543173178546157,289,102.39770485998393,Brodowski
2112902,MA,0.4015320992355248,255,102.39068530505882,Vitória do Mearim
1503507,PA,0.5196948649382352,197,102.37988839283234,Irituia
3152006,MG,0.27853377870945745,367,102.22189678637089,Pompéu
3502200,SP,0.3437692299041492,297,102.09946128153231,Angatuba
3201605,ES,0.2537430344462252,402,102.00469984738254,Conceição da Barra
4203956,SC,0.3463111763590333,294,101.81548584955578,Capivari de Baixo
2401107,RN,0.547386459669067,186,101.81388149844646,Areia Branca
2401453,RN,0.5137435591817869,198,101.72122471799382,Baraúna
2931608,BA,0.5468600853357782,186,101.71597587245475,Teolândia
1720903,TO,0.4752435793035759,214,101.70212597096524,Taguatinga
4207106,SC,0.40654613622994396,250,101.63653405748599,Ilhota
2923902,BA,0.6429711437431329,158,101.58944071141501,Pau Brasil
3546405,SP,0.25473284197844775,398,101.3836711074222,Santa Cruz do Rio Pardo
5107008,MT,0.37264174476290696,272,101.3585545755107,Poxoréu
2512002,PB,0.4502275798393045,225,101.30120546384352,Pocinhos
2708907,AL,0.3900562387925095,259,101.02456584725996,Satuba
1300680,AM,0.4997985882328008,202,100.95931482302576,Boa Vista do Ramos
2508307,PB,0.4120278209477583,245,100.94681613220078,Lagoa Seca
3103405,MG,0.32172679270146826,313,100.70048611555956,Araçuaí
2920403,BA,0.6022178471130528,167,100.57038046787983,Manoel Vitorino
2102002,MA,0.2660180698950721,378,100.55483042033725,Bom Jardim
1504307,PA,0.5176839244506892,194,100.4306813434337,Maracanã
1720200,TO,0.4714441731918258,213,100.4176088898589,São Miguel do Tocantins
4101606,PR,0.2851794883337866,352,100.38317989349288,Arapoti
1502772,PA,0.32276034868677284,310,100.05570809289958,Curionópolis
3109303,MG,0.3097190408896898,323,100.03925020736982,Buritis
2903805,BA,0.6451017235673133,155,99.99076715293357,Boa Vista do Tupim
3525706,SP,0.28943417021450035,345,99.85478872400262,José Bonifácio
2917805,BA,0.5515154888868918,181,99.82430348852742,Jaguaripe
3165537,MG,0.20102517271877834,496,99.70848566851406,Sarzedo
1303304,AM,0.3892885028981652,256,99.65785674193029,Novo Aripuanã
2100808,MA,0.5111475072908348,194,99.16261641442195,Anapurus
2205706,PI,0.33804271037619377,293,99.04651414022477,Luís Correia
4202453,SC,0.3001259383927013,330,99.04155966959144,Bombinhas
3501707,SP,0.2653523901320619,373,98.97644151925908,Américo Brasiliense
5105606,MT,0.3099080816889748,319,98.86067805878297,Matupá
4117305,PR,0.34931083150664205,283,98.8549653163797,Ortigueira
3550209,SP,0.26214735781111254,377,98.82955389478943,São Miguel Arcanjo
3300605,RJ,0.3641641309965211,271,98.68847950005723,Bom Jesus do Itabapoana
2801504,SE,0.6900876319484897,143,98.68253136863402,Carmópolis
2912400,BA,0.6242256252580576,158,98.6276487907731,Ibipeba
4304200,RS,0.4191489448490749,235,98.5000020395326,Candelária
2406502,RN,0.5659496883777607,174,98.47524577773036,Lagoa Nova
2905008,BA,0.5100353201481699,193,98.43681678859679,Caculé
2932309,BA,0.5891818465400183,167,98.39336837218305,Ubatã
2921104,BA,0.5120530581419623,192,98.31418716325678,Medeiros Neto
2928059,BA,0.6915694452728949,142,98.20286122875108,Santa Luzia
4117909,PR,0.23890044434114535,411,98.18808262421074,Palotina
2801009,SE,0.5946412612440634,165,98.11580810527046,Campo do Brito
2607604,PE,0.438607222762902,223,97.80941067612714,Ilha de Itamaracá
4220000,SC,0.40403077939901644,242,97.77544861456198,Balneário Rincão
4208104,SC,0.33474027159346376,292,97.74415930529142,Itaiópolis
3136652,MG,0.27377370613837826,357,97.73721309140103,Juatuba
3535804,SP,0.40528509093041765,241,97.67370691423065,Paranapanema
1508357,PA,0.33889515241082474,288,97.60180389431753,Vitória do Xingu
3526407,SP,0.34781998384364826,280,97.38959547622152,Laranjal Paulista
4310801,RS,0.41596351542589605,234,97.33546260965967,Ivoti
2613206,PE,0.3328020120189386,292,97.17818750953008,São João
2919603,BA,0.682550633650714,142,96.92218997840139,Macajuba
2210607,PI,0.2216611980234763,437,96.86594353625915,São Raimundo Nonato
2932507,BA,0.520389142750308,186,96.79238055155729,Una
2110278,MA,0.5756392148412204,168,96.70738809332502,Santo Amaro do Maranhão
3552106,SP,0.34529169389184355,280,96.6816742897162,Socorro
5003157,MS,0.28293298320476756,341,96.48014727282573,Coronel Sapucaia
2916005,BA,0.5641840754699133,171,96.47547690535518,Itanhém
2910750,BA,0.5435600071402794,177,96.21012126382946,Fátima
1600808,AP,0.5000987931253048,192,96.01896828005853,Vitória do Jari
3531308,SP,0.28659796766349716,335,96.01031916727155,Monte Alto
2504306,PB,0.43006917376213766,223,95.9054257489567,Catolé do Rocha
4110102,PR,0.23220523411194824,413,95.90076168823462,Imbituva
3112307,MG,0.17837867168007437,537,95.78934669219994,Capelinha
3514403,SP,0.26753452853002224,358,95.77736121374797,Dracena
3158953,MG,0.25116577141374236,381,95.69415890863583,Santana do Paraíso
2108207,MA,0.31762331815416145,301,95.6046187644026,Pedreiras
4306809,RS,0.45734645554736114,209,95.58540920939848,Encantado
1400407,RR,0.4870178192968548,196,95.45549258218354,Normandia
3110509,MG,0.38469535314518916,248,95.40444758000692,Camanducaia
2111805,MA,0.4005152865695835,238,95.32263820356087,Sítio Novo
3520301,SP,0.31037198056679416,307,95.28419803400581,Iguape
2919702,BA,0.5662354838900755,168,95.12756129353268,Macarani
3113305,MG,0.35091895294252023,271,95.09903624742299,Carangola
4119608,PR,0.25816779152490865,368,95.00574728116639,Pitanga
3300506,RJ,0.3391356373229521,280,94.95797845042658,Bom Jardim
2102606,MA,0.35168714040557153,270,94.95552790950431,Cândido Mendes
1702554,TO,0.38284480466015763,248,94.9455115557191,Augustinópolis
2709400,AL,0.4126234204761443,230,94.90338670951319,Viçosa
1506161,PA,0.45777082570536265,207,94.75856092101007,Rio Maria
2506004,PB,0.3238779139578496,292,94.57235087569208,Esperança
4301636,RS,0.5434008665251798,174,94.5517507753813,Balneário Pinhal
2803302,SE,0.44126376526745326,214,94.430445767235,Japaratuba
5200050,GO,0.30640222210490037,308,94.37188440830931,Abadia de Goiás
2904100,BA,0.6732906920132893,140,94.2606968818605,Boquira
2913101,BA,0.665883069007688,141,93.88951273008401,Ibititá
5210406,GO,0.16269433043235917,577,93.87462865947124,Itaberaí
4106407,PR,0.252150247071203,372,93.7998919104875,Cornélio Procópio
1507979,PA,0.3268063823894542,287,93.79343174577335,Terra Santa
3107307,MG,0.18000511414242965,521,93.78266446820585,Bocaiúva
2701308,AL,0.5180633753337124,181,93.76947093540194,Cajueiro
2933000,BA,0.6206372189024967,151,93.716220054277,Valente
3541307,SP,0.24450625994035036,383,93.64589755715419,Presidente Epitácio
2608750,PE,0.2753865676338384,340,93.63143299550505,Lagoa Grande
2920908,BA,0.7038098030111816,133,93.60670380048715,Mascote
1502855,PA,0.556589429370274,168,93.50702413420603,Curuá
4320107,RS,0.4794307825565727,195,93.48900259853167,Sarandi
2601052,PE,0.3958785916464722,236,93.42734762856745,Araçoiaba
2604502,PE,0.36070198404755627,259,93.42181386831707,Chã Grande
3508603,SP,0.43049833420547445,217,93.41813852258795,Cachoeira Paulista
1503408,PA,0.587220989975687,159,93.36813740613422,Inhangapi
2932101,BA,0.6102474974260972,153,93.36786710619286,Ubaíra
1200013,AC,0.4618159842326462,202,93.28682881499454,Acrelândia
2202307,PI,0.39621027878712506,235,93.10941551497439,Canto do Buriti
4205704,SC,0.23044158695878322,404,93.09840113134842,Garopaba
3540754,SP,0.4412145952271203,211,93.09627959292239,Potim
1508050,PA,0.37345604119775416,249,92.99055425824079,Trairão
1600709,AP,0.34816823891255627,267,92.96091978965252,Tartarugalzinho
2102309,MA,0.34813397471333246,267,92.95177124845976,Buriti Bravo
1507508,PA,0.5956164266724037,156,92.91616256089497,São João do Araguaia
3203056,ES,0.2127069466561372,436,92.74022874207583,Jaguaré
1501956,PA,0.5209222546740471,178,92.72416133198037,Cachoeira do Piriá
4323804,RS,0.5034431587539645,184,92.63354121072946,Xangri-lá
2101004,MA,0.2828788553125253,327,92.50138568719578,Arari
3204203,ES,0.26647966802963896,347,92.46844480628472,Piúma
3511607,SP,0.34994520025825177,264,92.38553286817847,Cesário Lange
2930303,BA,0.6158929088877652,150,92.38393633316477,Serra Dourada
3203007,ES,0.26319357934981524,351,92.38094635178516,Iúna
1400050,RR,0.46649276001368434,198,92.3655664827095,Alto Alegre
2922250,BA,0.7145896712991405,129,92.18206759758912,Muquém do São Francisco
2805505,SE,0.5687078014090797,162,92.13066382827091,Poço Verde
2930758,BA,0.558142469383071,165,92.09350744820671,Sítio do Mato
1200179,AC,0.6167967312614426,149,91.90271295795495,Capixaba
2804201,SE,0.5927647049843374,155,91.87852927257231,Monte Alegre de Sergipe
1600535,AP,0.2968774656910184,309,91.73513689852469,Porto Grande
2501302,PB,0.3741881590581776,245,91.67609896925352,Aroeiras
