id_municipio,municipio,sigla_uf,regiao,taxa_2025,meta_2026,esforco_necessario,alunos_avaliados_2025,risco_nao_atingir_meta
4103107,Bocaiúva do Sul,PR,Sul,69.60352422907489,63.97,-5.633524229074894,227,0.09269585948260162
3549706,São José do Rio Pardo,SP,Sudeste,69.77777777777779,63.22,-6.557777777777787,225,0.09269374469328977
2102077,Bom Lugar,MA,Nordeste,91.73553719008265,80.0,-11.735537190082653,121,0.0926268099599731
3302908,Miguel Pereira,RJ,Sudeste,78.48101265822784,68.23,-10.251012658227836,237,0.09261943572946224
4113205,Lapa,PR,Sul,85.1923076923077,80.0,-5.192307692307693,520,0.09261306061564256
5208004,Formosa,GO,Centro-Oeste,70.2485966319166,71.2,0.9514033680834046,1247,0.09257660789356803
4112306,Japira,PR,Sul,98.30508474576271,77.61,-20.695084745762713,59,0.0925637912461061
2514602,São José do Bonfim,PB,Nordeste,71.42857142857143,36.68,-34.74857142857143,28,0.09249036361370472
2206902,Novo Oriente do Piauí,PI,Nordeste,92.10526315789474,74.1,-18.005263157894746,38,0.09245977823458326
2403202,Doutor Severiano,RN,Nordeste,75.0,66.44,-8.560000000000002,48,0.09242844237493529
2514701,São José do Sabugi,PB,Nordeste,87.87878787878788,65.22,-22.658787878787876,33,0.09242795195619229
3152105,Ponte Nova,MG,Sudeste,74.5945945945946,65.81,-8.784594594594594,370,0.09240847337322601
5215231,Novo Gama,GO,Centro-Oeste,67.30401529636711,65.62,-1.6840152963671073,1046,0.09237522249395758
2100055,Açailândia,MA,Nordeste,70.77662129703764,58.73,-12.046621297037639,1249,0.09228990605184446
4127908,Tuneiras do Oeste,PR,Sul,79.13043478260869,75.37,-3.7604347826086837,115,0.09220157647018934
3152501,Pouso Alegre,MG,Sudeste,76.81970884658455,69.0,-7.819708846584547,893,0.09217114966602581
3156205,Rochedo de Minas,MG,Sudeste,93.54838709677419,67.8,-25.748387096774195,31,0.09216809142313964
5007109,Ribas do Rio Pardo,MS,Centro-Oeste,49.64705882352941,55.58,5.932941176470585,425,0.09216573081962318
2308377,Miraíma,CE,Nordeste,93.20987654320987,80.0,-13.209876543209873,162,0.09214106345713678
2509206,Massaranduba,PB,Nordeste,70.52631578947368,61.36,-9.166315789473686,95,0.09212097614730465
2502201,Bom Jesus,PB,Nordeste,88.88888888888889,49.58,-39.30888888888889,27,0.09211259836367584
2700102,Água Branca,AL,Nordeste,67.56756756756756,62.92,-4.647567567567563,259,0.09204899871299622
3167400,Silvianópolis,MG,Sudeste,77.61194029850746,66.53,-11.081940298507462,67,0.09199564871736345
4119608,Pitanga,PR,Sul,80.70652173913044,76.17,-4.5365217391304355,368,0.09197905463486021
2511103,Pedra Lavrada,PB,Nordeste,93.05555555555556,77.57,-15.485555555555564,72,0.09192114206421823
2109304,Presidente Vargas,MA,Nordeste,69.0909090909091,61.36,-7.730909090909094,110,0.09191215130226667
5007406,Rio Verde de Mato Grosso,MS,Centro-Oeste,61.111111111111114,63.0,1.8888888888888857,324,0.09183691403299936
2912301,Ibicuí,BA,Nordeste,77.86259541984732,69.01,-8.852595419847319,131,0.09183648590872232
4118402,Paranavaí,PR,Sul,87.14436248682824,80.0,-7.144362486828243,949,0.09179596354550908
3160801,São Bento Abade,MG,Sudeste,78.78787878787878,68.65,-10.137878787878776,66,0.09175828651448607
2906808,Cansanção,BA,Nordeste,56.61764705882353,52.54,-4.07764705882353,408,0.09170518282794016
2311306,Quixadá,CE,Nordeste,88.97435897435896,80.0,-8.974358974358964,780,0.09160650225273477
2112100,Timbiras,MA,Nordeste,70.0,60.06,-9.939999999999998,340,0.09153216304176229
4118600,Paula Freitas,PR,Sul,89.87341772151899,78.63,-11.243417721518995,79,0.09149614688737599
2514453,São José dos Ramos,PB,Nordeste,80.7017543859649,68.97,-11.731754385964905,57,0.0914782375648081
2104602,Governador Eugênio Barros,MA,Nordeste,73.84615384615385,65.93,-7.916153846153847,130,0.09137277428685175
2407005,Luís Gomes,RN,Nordeste,47.94520547945205,50.08,2.134794520547949,73,0.09135570157609392
2309805,Pacoti,CE,Nordeste,92.7536231884058,80.0,-12.753623188405797,138,0.09134550119277066
2202133,Campo Grande do Piauí,PI,Nordeste,96.7741935483871,80.0,-16.774193548387103,62,0.09133930718721482
3157005,Salinas,MG,Sudeste,85.30183727034121,76.18,-9.121837270341203,381,0.09128704531032668
1506104,Primavera,PA,Norte,67.1875,63.88,-3.3074999999999974,128,0.0912180468111478
4101655,Arapuã,PR,Sul,81.57894736842105,66.7,-14.878947368421052,38,0.0912122526950138
3117876,Confins,MG,Sudeste,76.04166666666666,65.74,-10.301666666666662,96,0.09115428950485066
2912004,Ibiassucê,BA,Nordeste,83.9506172839506,72.07,-11.880617283950613,81,0.09113917976638332
2515401,São Vicente do Seridó,PB,Nordeste,79.0,67.46,-11.540000000000006,100,0.09112044939915309
2932457,Umburanas,BA,Nordeste,44.8051948051948,46.2,1.3948051948052012,154,0.0911176176524493
1717206,Piraquê,TO,Norte,48.484848484848484,49.97,1.4851515151515144,33,0.09111306892261394
3130051,Icaraí de Minas,MG,Sudeste,77.55102040816327,66.5,-11.051020408163268,49,0.09100923423227801
2912400,Ibipeba,BA,Nordeste,58.22784810126582,52.61,-5.617848101265821,158,0.09095119884073549
2702900,Girau do Ponciano,AL,Nordeste,55.679702048417134,56.43,0.7502979515828656,537,0.09077183693869895
2704500,Maragogi,AL,Nordeste,51.65876777251185,54.34,2.6812322274881524,422,0.09068252531976909
4207403,Imbuia,SC,Sul,85.71428571428571,71.96,-13.754285714285714,84,0.09067087102249806
4107736,Fernandes Pinheiro,PR,Sul,93.18181818181817,80.0,-13.181818181818173,88,0.09064640882515229
2704708,Marechal Deodoro,AL,Nordeste,67.14285714285714,59.31,-7.8328571428571365,910,0.09043646881129752
5221809,Urutaí,GO,Centro-Oeste,80.43478260869566,78.93,-1.504782608695649,46,0.09029147186968937
1506351,Santa Bárbara do Pará,PA,Norte,62.93103448275862,57.58,-5.351034482758621,232,0.09024184361691331
3113404,Caratinga,MG,Sudeste,75.0,64.57,-10.430000000000007,932,0.0901680334337785
2802502,General Maynard,SE,Nordeste,38.46153846153847,45.07,6.608461538461533,26,0.0900956565408001
4102604,Barracão,PR,Sul,86.66666666666667,75.95,-10.716666666666669,105,0.09008755565557315
2300804,Antonina do Norte,CE,Nordeste,95.23809523809523,80.0,-15.238095238095227,63,0.09002012443486337
2926905,Rio do Pires,BA,Nordeste,69.51219512195121,56.9,-12.61219512195121,82,0.08999890937264553
3107208,Bocaina de Minas,MG,Sudeste,73.07692307692307,64.43,-8.64692307692306,26,0.08995707980482952
2512200,Prata,PB,Nordeste,71.11111111111111,63.09,-8.02111111111111,45,0.08984122800108513
