id_municipio,populacao,pib_per_capita,pct_vab_adm_publica
3151305,10732.0,18665.765933656356,28.7
3151404,28433.0,26070.86835719059,18.03
3151503,35137.0,36446.39553746763,15.4
3151602,12445.0,46141.422257934915,12.53
3151701,16900.0,23895.384615384617,20.16
3151800,169838.0,50206.326028332885,15.28
3151909,8288.0,14684.000965250965,34.64
3152006,32248.0,36291.21185809973,14.93
3152105,60003.0,35699.51502424879,16.74
3152131,4305.0,12098.490127758421,52.46
3152170,12235.0,10013.894564773193,52.41
3152204,37823.0,13932.607143801391,35.3
3152303,11414.0,11409.32188540389,41.11
3152402,16675.0,10120.95952023988,45.36
3152501,154293.0,69466.21039191668,9.49
3152600,5862.0,47320.88024564995,13.83
3152709,9128.0,25093.667835232252,19.73
3152808,28173.0,45888.15532602137,12.56
3152907,8530.0,26801.758499413834,20.56
3153004,3658.0,42295.790049207215,15.24
3153103,5315.0,12746.754468485418,42.29
3153202,3572.0,13746.920492721165,47.49
3153301,3000.0,12064.333333333334,61.69
3153400,19680.0,37165.904471544716,14.94
3153509,8286.0,15154.839488293506,33.07
3153608,10931.0,18579.818863781904,29.44
3153707,3603.0,21539.272828198722,30.55
3153806,1948.0,20557.494866529774,39.03
3153905,16501.0,11737.712865886915,41.04
3154002,23663.0,17889.954781726745,28.89
3154101,10522.0,11713.267439650257,46.55
3154150,7247.0,16721.67793569753,32.18
3154200,11578.0,17919.588875453446,26.61
3154309,17396.0,15968.613474361922,34.96
3154408,4826.0,77261.91462909241,10.17
3154457,8132.0,19336.202656173144,26.71
3154507,9471.0,56229.753985851545,10.55
3154606,341415.0,15172.704772783856,32.9
3154705,4061.0,25940.901255848312,24.99
3154804,10524.0,44888.065374382364,15.37
3154903,13384.0,17731.918708906156,31.75
3155009,2630.0,19715.209125475285,47.18
3155108,5117.0,10290.01367989056,53.86
3155207,5332.0,11174.606151537884,45.22
3155306,5924.0,19201.553004726535,28.81
3155405,8964.0,13391.90093708166,38.86
3155504,12356.0,73358.04467465199,8.2
3155603,31171.0,11081.710564306568,44.04
3155702,14325.0,93518.74345549739,5.94
3155801,18007.0,23171.211195646138,22.21
3155900,5493.0,12586.01856908793,43.03
3156007,12635.0,11140.245350217649,41.77
3156106,4521.0,19980.09289980093,27.33
3156205,2335.0,49104.92505353319,16.13
3156304,8333.0,65361.334453378135,8.59
3156403,3507.0,77452.80866837753,8.35
3156452,4648.0,14570.352839931153,45.95
3156502,5609.0,14277.767873061151,43.3
3156601,10269.0,10876.716330704061,51.67
3156700,137877.0,30475.945951826627,15.65
3156809,15364.0,21786.448841447538,21.68
3156908,26556.0,78733.28061455039,9.15
3157005,41864.0,15939.279571947258,32.69
3157104,7014.0,18821.64242942686,31.79
3157203,31873.0,51088.601637749816,10.44
3157252,8212.0,13598.87968826108,37.18
3157278,3212.0,17515.87795765878,36.63
3157302,4385.0,16100.798175598631,36.97
3157336,8723.0,11859.795941763155,42.38
3157377,4074.0,12027.000490918017,53.16
3157401,4693.0,16403.57979970168,35.61
3157500,4354.0,11715.204409738171,51.18
3157609,3806.0,15745.139253809773,41.03
3157658,6406.0,9042.616297221355,55.97
3157708,14497.0,59343.03649030834,9.96
3157807,221705.0,23849.69666899709,22.17
3157906,16393.0,21594.278045507228,23.15
3158003,10867.0,24762.491948099752,22.42
3158102,5203.0,9606.573130886027,58.8
3158201,14607.0,11693.229273635929,41.5
3158300,7047.0,34522.77564921243,17.07
3158409,3909.0,12765.668969045792,49.06
3158508,7538.0,15498.275404616608,31.65
3158607,3985.0,11883.31242158093,53.64
3158706,2494.0,15698.476343223738,46.8
3158805,4847.0,21830.41056323499,26.87
3158904,8660.0,21919.399538106234,22.74
3158953,36048.0,20797.32578783844,25.68
3159001,4334.0,23943.239501615135,27.06
3159100,3753.0,13287.236877164934,49.6
3159209,8900.0,25609.887640449437,20.68
3159308,4843.0,15444.559157546975,38.93
3159357,7322.0,20729.445506692162,27.22
3159407,3380.0,18342.60355029586,36.48
3159506,5426.0,33009.030593439,18.08
3159605,44226.0,43957.061457061456,13.99
3159704,3364.0,30326.099881093935,22.23
3159803,19997.0,40134.82022303346,19.31
3159902,18697.0,18953.735893458845,27.01
3160009,3602.0,18847.307051637978,35.16
3160108,3861.0,22146.594146594147,36.24
3160207,3763.0,11884.134998671272,53.17
3160306,11570.0,9898.18496110631,52.96
3160405,28603.0,29467.608292836416,16.83
3160454,7316.0,9670.858392564243,58.78
3160504,1756.0,16222.665148063781,49.39
3160603,3044.0,16488.173455978977,40.93
3160702,46357.0,23764.199581508725,22.78
3160801,5411.0,16501.386065422288,33.93
3160900,3770.0,21348.806366047746,38.08
3160959,5672.0,16118.476727785614,38.19
3161007,17296.0,18122.91859389454,30.4
3161056,3354.0,13085.867620751342,50.9
3161106,56625.0,11446.32229580574,41.44
3161205,6512.0,23110.10442260442,23.53
3161304,6309.0,30722.618481534315,20.55
3161403,4758.0,15249.89491382934,38.47
3161502,12751.0,20644.106344600423,24.72
3161601,3860.0,11606.994818652849,52.12
3161650,4104.0,12165.692007797272,46.62
3161700,8527.0,38188.92928345256,14.08
3161809,12776.0,24354.023168440828,21.54
3161908,11114.0,684163.0376102213,2.38
3162005,25670.0,38429.216984807164,14.39
3162104,36084.0,32951.668329453496,16.63
3162203,7541.0,35549.927065375945,19.41
3162252,4949.0,12204.889876742776,49.38
3162302,2743.0,20080.568720379146,33.31
3162401,25033.0,10756.801022650101,48.71
3162450,13232.0,6983.827085852479,67.23
3162500,90897.0,33047.75735172778,15.3
3162559,11785.0,15534.662706830717,34.7
3162575,5975.0,13591.63179916318,40.79
3162609,7393.0,13773.840119031516,39.0
3162658,4476.0,9975.647899910635,57.8
3162708,23797.0,11977.39210824894,40.88
3162807,15761.0,16064.27257153734,32.4
3162906,26530.0,19072.936298529967,26.37
3162922,32696.0,33125.030584781016,17.78
3162948,7532.0,118350.2389803505,5.05
3162955,24490.0,25497.427521437323,25.04
3163003,4291.0,11544.628291773479,52.87
3163102,5151.0,22242.08891477383,24.63
3163201,4222.0,13723.590715300805,42.29
3163300,3851.0,13771.747598026486,45.64
3163409,5356.0,12578.23002240478,45.41
3163508,6409.0,15584.334529567795,34.2
3163607,2821.0,15655.79581708614,43.8
3163706,46539.0,25307.69891918606,23.68
3163805,6949.0,15118.722118290401,36.02
3163904,4563.0,32467.01731317116,18.45
3164001,7634.0,17600.73356038774,27.34
3164100,5160.0,15846.70542635659,34.9
3164209,12713.0,19119.79863132227,24.55
3164308,7100.0,45518.16901408451,12.74
3164407,5598.0,79055.3769203287,10.12
3164431,3039.0,21979.598552155316,33.03
3164472,6697.0,15564.581155741376,36.14
3164506,9884.0,10198.704977741805,46.15
3164605,6948.0,85876.07944732298,8.0
3164704,71915.0,31069.192797052074,18.71
3164803,1478.0,17567.65899864682,55.7
3164902,2259.0,15792.386011509518,45.76
3165008,10979.0,22407.596320247747,22.11
3165107,6980.0,27965.042979942693,20.84
3165206,7151.0,19205.8453363166,27.27
3165305,7876.0,26165.56627729812,20.37
3165404,7045.0,15650.532292405962,33.44
3165503,6421.0,10716.555053729948,49.89
3165537,34050.0,64327.34214390602,9.34
3165552,12493.0,9822.54062274874,45.12
3165560,2579.0,14214.811942613416,46.16
3165578,5365.0,16664.30568499534,36.96
3165602,2001.0,19006.996501749127,42.25
3165701,7902.0,13503.416856492027,39.38
3165800,1422.0,24965.541490857948,36.55
3165909,4056.0,22732.741617357,25.85
3166006,5786.0,14010.542689249914,38.24
3166105,3516.0,14137.656427758817,43.15
3166204,10474.0,11049.360320794349,43.13
3166303,7340.0,14298.910081743868,36.01
3166402,1857.0,24351.642434033387,35.25
3166501,4292.0,10495.806150978564,59.45
3166600,771.0,28425.421530479896,39.71
3166709,8725.0,10673.008595988538,46.71
3166808,11750.0,83695.74468085106,7.55
3166907,7667.0,21087.778792226425,25.18
3166956,4836.0,9810.794044665012,62.15
3167004,1949.0,19779.88712160082,37.8
3167103,20915.0,13979.344967726513,35.81
3167202,243950.0,51878.663660586186,11.86
3167301,2267.0,15496.691662990737,46.99
3167400,6258.0,22611.057845957173,23.82
3167509,2621.0,39653.94887447539,19.6
3167608,19834.0,14380.306544317838,33.13
3167707,5476.0,12299.123447772097,46.68
3167806,6226.0,13144.394474783167,39.37
3167905,3669.0,17905.96892886345,34.78
3168002,34653.0,16080.021931723084,31.55
3168051,3093.0,15865.17943743938,43.85
3168101,4890.0,140836.80981595092,6.38
3168200,1869.0,29989.299090422686,23.45
3168309,4120.0,16000.728155339806,40.48
3168408,14280.0,13185.504201680673,39.51
3168507,11680.0,16375.342465753425,32.28
3168606,141269.0,20896.44578782323,24.16
3168705,91268.0,61462.96620940527,9.07
3168804,8160.0,25197.916666666668,23.05
3168903,6369.0,59640.759930915374,11.13
3169000,16769.0,20833.14449281412,24.63
3169059,4117.0,17176.341996599465,34.21
3169109,6336.0,16902.304292929293,32.94
3169208,7683.0,17043.6027593388,32.14
3169307,80561.0,36729.33553456387,15.4
3169356,33062.0,95267.49742907265,6.83
3169406,57127.0,32869.816374043796,17.74
3169505,6797.0,12249.227600411947,44.76
3169604,25466.0,37158.01460771224,17.39
3169703,20280.0,21870.660749506904,24.09
3169802,5099.0,27421.65130417729,20.89
3169901,117995.0,30151.81999237256,15.17
3170008,12661.0,9255.745991627833,53.47
3170057,12514.0,13423.046188269138,37.45
3170107,340277.0,59904.91570103181,9.8
3170206,706597.0,60898.76549150364,9.65
3170305,2582.0,17099.92254066615,41.85
3170404,85461.0,50511.028422321295,11.9
3170438,4265.0,30574.443141852287,19.36
3170479,3256.0,29818.488943488945,23.47
3170503,10333.0,23217.265073066872,24.52
3170529,17470.0,11059.988551803091,45.48
3170578,6460.0,11975.077399380805,46.47
3170602,2143.0,40888.474101726555,22.18
3170651,5045.0,13504.856293359762,43.89
3170701,137608.0,58815.65025289227,11.08
3170750,7235.0,43745.404284727025,13.05
3170800,40101.0,27116.032019151644,21.43
3170909,19290.0,9704.250907205806,53.45
3171006,20692.0,56485.59829885946,10.32
3171030,9527.0,12117.140757846122,42.91
3171071,5733.0,23216.46607360893,24.15
3171105,4090.0,41666.503667481666,16.85
3171154,4852.0,13234.130255564716,41.89
3171204,131849.0,22898.269990671146,25.92
3171303,79910.0,22667.375797772493,23.49
3171402,3570.0,14968.067226890757,44.03
3171501,3157.0,13931.89737092176,49.62
3171600,13729.0,9583.36368271542,52.27
3171709,8652.0,20850.2080443828,23.23
3171808,10459.0,17589.826943302418,30.72
3171907,5303.0,11818.404676598151,48.92
3172004,43351.0,31123.59576480358,17.18
3172103,5270.0,26537.38140417457,26.15
3172202,2543.0,13004.325599685411,48.72
3200102,30326.0,18788.432368264854,29.59
3200136,9621.0,25569.27554308284,24.98
3200169,10801.0,17072.49328765855,35.15
3200201,29869.0,19255.716629281196,24.82
3200300,14670.0,31201.295160190864,19.91
3200359,7911.0,14288.079888762482,42.21
3200409,30285.0,190331.38517417863,4.46
3200508,7542.0,15671.042163882259,40.54
3200607,104942.0,50629.004593013284,12.38
3200706,12270.0,29410.676446617766,25.03
3200805,31263.0,29691.904167866167,19.34
3200904,45301.0,25716.80536853491,21.17
3201001,15146.0,17895.54998019279,31.25
3201100,9988.0,18705.446535843013,33.4
3201159,12450.0,23674.61847389558,23.7
3201209,212172.0,28971.612653884586,18.73
3201308,386495.0,35443.92294855043,17.28
3201407,37956.0,30840.552218358098,19.59
3201506,124283.0,35228.39004529984,16.95
3201605,31479.0,19284.72950220782,32.42
3201704,12887.0,21655.46674943742,26.7
3201803,4236.0,19494.09820585458,35.17
3201902,34120.0,28069.10902696366,19.52
3202009,6793.0,23521.860738996027,26.63
3202108,22748.0,18071.390891506944,29.77
3202207,22379.0,20934.045310335583,27.51
3202256,13047.0,25624.66467387139,21.96
3202306,31372.0,19523.747290577587,26.88
3202405,128504.0,19746.28805329017,26.86
3202454,26762.0,16817.98819221284,31.09
3202504,12701.0,22794.504369734666,26.16
3202553,8830.0,19476.78369195923,31.19
3202603,14083.0,22356.671163814528,30.38
3202652,13672.0,17277.72088940901,33.06
3202702,13982.0,23305.964811901016,24.6
3202801,34957.0,164321.22321709528,6.42
3202900,10433.0,25498.41847982364,22.41
3203007,29417.0,18303.769928952646,28.49
3203056,31589.0,30505.33413530026,19.31
3203106,12336.0,13952.821011673152,39.29
3203130,16774.0,38527.30416120186,14.51
3203163,10919.0,17188.936715816468,32.48
3203205,179755.0,44705.499151623044,14.0
3203304,15653.0,12973.423624864243,39.61
3203320,39259.0,169634.75890878524,4.93
3203346,17141.0,30155.766874744764,21.73
3203353,13091.0,23901.153464212053,26.23
3203403,26079.0,23290.88538670961,22.74
3203502,18954.0,21657.803102247548,27.86
3203601,5468.0,17693.489392831016,37.03
3203700,17176.0,22318.176525384257,26.83
3203809,15602.0,15018.459171901039,36.44
3203908,50751.0,26396.110421469526,21.3
3204005,23426.0,15303.466234098865,32.91
3204054,26575.0,15105.73847601129,35.07
3204104,27601.0,31219.484801275317,20.02
3204203,22388.0,39130.248347328925,14.88
3204252,8016.0,13416.541916167665,43.48
3204302,11741.0,580174.005621327,2.19
3204351,19398.0,27099.752551809466,23.4
3204401,11630.0,19766.20808254514,30.36
3204500,12171.0,27126.530276887683,18.69
3204559,41588.0,39227.95037029913,15.41
3204609,23853.0,24198.13021422882,23.79
3204658,8735.0,37932.2266742988,17.36
3204708,39085.0,19497.96597160036,26.06
3204807,10536.0,19323.652239939256,30.81
3204906,134629.0,21894.61408760371,24.83
3204955,12602.0,18170.52848754166,29.39
3205002,536765.0,69451.51788957923,8.34
3205010,31278.0,21342.605025896795,28.03
3205036,21778.0,19749.42602626504,27.4
3205069,26204.0,26795.527400396884,21.12
3205101,80735.0,52361.80095373753,12.38
3205150,9280.0,19465.625,31.38
3205176,14065.0,30861.28688233203,20.17
3205200,508655.0,32056.897111008442,16.82
3205309,369534.0,85036.77063544896,7.92
3300100,210171.0,53262.13892497062,19.01
3300159,12036.0,20697.82319707544,52.91
3300209,136109.0,31109.015568404735,30.55
3300225,12763.0,33490.2452401473,38.3
3300233,35060.0,84720.39361095265,16.87
3300258,30827.0,87762.35118564895,14.69
3300308,101139.0,26833.269065345714,32.19
3300407,185237.0,34816.31639467277,24.65
3300456,515239.0,17156.57393947275,47.12
3300506,27779.0,31941.21458655819,30.0
3300605,37306.0,24343.430011258242,37.29
3300704,234077.0,52801.039828774294,18.35
3300803,59652.0,21885.234359283848,40.51
3300902,15521.0,25761.677726950584,41.88
3300936,16859.0,43107.894892935525,28.26
3300951,8590.0,70310.71012805589,17.04
3301009,514643.0,72243.70291639058,11.6
3301108,20163.0,41730.54604969499,23.82
3301157,12818.0,30853.17522234358,36.08
3301207,19161.0,29292.46907781431,34.04
3301306,45864.0,51285.212803069946,19.82
3301405,23561.0,18426.000594202284,52.58
3301504,22152.0,20592.63271939328,45.74
3301603,11563.0,21552.711234108796,51.53
3301702,929449.0,57169.89743385597,15.49
3301801,14138.0,28768.920639411514,44.2
3301850,62225.0,21920.32141422258,43.9
3301876,29344.0,21516.93702290076,51.0
3301900,244416.0,23078.18637077769,38.24
3302007,136547.0,76916.2412942064,14.34
3302056,15387.0,27215.116656918177,38.85
3302106,23211.0,27395.976045840333,35.93
3302205,104354.0,32532.916802422522,28.25
3302254,32312.0,213338.945283486,8.25
3302270,106296.0,14395.489952585234,57.38
3302304,7298.0,25234.310770073993,49.63
3302403,266136.0,66683.15071993266,21.87
3302452,5646.0,38057.0315267446,36.28
3302502,247741.0,19236.949071812902,44.58
3302601,45941.0,69912.73590039398,18.85
3302700,167668.0,511810.17248371785,2.13
3302809,18681.0,19147.15486323002,47.3
3302858,177016.0,14796.47037555927,49.28
3302908,25622.0,24685.738818203106,42.41
3303005,27134.0,24404.068696100832,42.27
3303104,15305.0,21186.605684416856,46.12
3303203,162893.0,18782.016415683916,42.36
3303302,516981.0,128332.54607035848,7.77
3303401,191664.0,32999.81738876367,28.15
3303500,825388.0,21558.89351432296,37.83
3303609,53093.0,21902.604863164637,37.62
3303708,44741.0,28006.01238237858,35.02
3303807,44175.0,44262.139219015284,23.67
3303856,27942.0,24509.734449932002,42.89
3303906,307144.0,51003.34045268669,17.76
3303955,25563.0,56825.80291828033,16.49
3304003,29802.0,82208.34172203208,14.17
3304102,19068.0,21813.666876442207,44.96
3304110,20254.0,209624.02488397353,8.55
3304128,14562.0,20945.611866501855,46.91
3304144,152311.0,28636.697283846865,31.25
3304151,25535.0,234849.65733307225,5.95
3304201,133244.0,80711.75437543154,14.82
3304300,60930.0,30057.295256852125,34.25
3304409,18677.0,23342.024950473846,52.41
3304508,9401.0,31314.11551962557,40.37
3304524,159529.0,56096.35865579299,18.02
3304557,6775561.0,53077.914581537974,20.32
3304607,10380.0,22598.74759152216,54.72
3304706,42705.0,30081.536119892284,30.11
3304755,42214.0,28059.719524328422,39.21
3304805,38749.0,21811.608041497846,43.87
3304904,1098357.0,18504.686545449247,41.5
3305000,36731.0,269169.0670006262,4.53
3305109,473385.0,18935.361280986934,41.54
3305133,7240.0,27190.193370165747,45.13
3305158,22032.0,33784.22294843863,34.38
3305208,107556.0,25508.916285469895,34.47
3305307,9416.0,25624.575191163975,54.43
3305406,18270.0,54765.571975916806,20.57
3305505,91938.0,458767.4193478214,2.21
3305554,83841.0,56976.95638172255,18.95
3305604,21775.0,27675.177956371987,47.01
3305703,15709.0,38210.579922337514,31.77
3305752,34898.0,19901.828184996273,50.79
3305802,185820.0,31879.770745883114,28.1
3305901,10653.0,22717.825964517036,53.95
3306008,82468.0,76977.00926419944,13.52
3306107,77202.0,40447.03505090542,21.68
3306156,11208.0,23567.897930049963,48.03
3306206,37262.0,35458.48317320595,29.67
3306305,274925.0,71551.16122578885,13.69
3500105,35153.0,38997.12684550394,18.31
3500204,3545.0,32578.279266572637,24.59
3500303,36981.0,35551.68870501068,14.18
3500402,8262.0,25297.022512708787,19.05
3500501,18908.0,30971.229109371696,21.32
3500550,6142.0,35378.70400521003,20.08
3500600,3588.0,41208.19397993311,22.74
3500709,37582.0,70209.75466978873,9.46
3500758,6231.0,20765.527202696197,26.53
3500808,4201.0,28649.131159247798,27.2
3500907,4211.0,26662.075516504392,27.45
3501004,16221.0,51377.596942235374,10.35
3501103,4078.0,27853.114271701816,24.71
3501152,18903.0,210670.95170078822,3.72
3501202,3616.0,34389.10398230088,21.23
3501301,25078.0,28306.723024164607,18.3
3501400,5320.0,11012.406015037594,41.35
3501509,3251.0,17965.241464164872,37.82
3501608,244370.0,62271.47358513729,9.12
3501707,41545.0,29617.13804308581,18.83
3501806,5993.0,21158.35140997831,27.2
3501905,73145.0,70437.5692118395,8.4
3502002,5115.0,40726.09970674487,17.78
3502101,57245.0,49703.6422394969,11.58
3502200,25724.0,57306.48421707355,9.58
3502309,6911.0,24534.510201128636,24.54
3502408,4172.0,25316.634707574303,24.64
3502507,36211.0,28750.02071193836,18.54
3502606,4122.0,36763.70693837943,17.75
3502705,24081.0,37278.89207258835,14.11
3502754,23343.0,206250.43910379984,3.62
3502804,199210.0,45268.575874705086,9.95
3502903,35389.0,34075.10808443301,15.5
3503000,5689.0,26415.362981191774,21.6
3503109,6373.0,30569.276635807313,18.75
3503158,2452.0,18584.013050570964,49.37
3503208,240542.0,49692.930964239094,11.97
3503307,136739.0,50772.39851103196,10.14
3503356,1755.0,35382.336182336185,24.98
3503406,8665.0,26206.462781304097,19.57
3503505,3906.0,14877.880184331798,47.05
3503604,11186.0,14577.150008939747,34.62
3503703,9851.0,115410.7197238859,5.48
3503802,56247.0,30610.290326595197,16.96
3503901,92453.0,89703.63319740842,6.83
3503950,1815.0,21788.429752066117,37.31
3504008,105768.0,38598.78224037516,13.64
3504107,145378.0,57512.36087991305,10.76
3504206,15316.0,23409.76756333246,20.69
3504305,5467.0,68793.4882019389,9.11
3504404,14063.0,14178.269217094503,32.96
3504503,91792.0,35721.2175352972,14.55
3504602,18013.0,30636.151668239603,18.51
3504701,6127.0,10674.065611228987,45.19
3504800,9209.0,30257.574112281465,17.76
3504909,11039.0,19568.62034604584,29.42
3505005,3525.0,21264.113475177306,28.21
3505104,7532.0,14488.183749336165,33.46
3505203,35844.0,45290.87155451401,12.65
3505302,36125.0,41955.79238754325,13.56
3505351,5794.0,23082.153952364515,21.52
3505401,7606.0,16542.334998685248,37.65
3505500,123546.0,47783.95091706733,11.71
3505609,33537.0,18630.646748367475,28.56
3505708,279704.0,207460.9837542545,5.16
3505807,20952.0,50936.28293241695,11.0
3505906,63438.0,38097.08691951197,14.38
3506003,381706.0,43806.92994084452,10.56
3506102,77612.0,52575.439365046645,10.62
3506201,3028.0,69504.62351387054,12.0
3506300,11168.0,33842.22779369628,17.13
3506359,66154.0,31255.509870907277,23.66
3506409,8197.0,35693.180431865316,13.68
3506508,126094.0,31305.121575967136,15.53
3506607,33265.0,29190.320156320457,14.25
3506706,15111.0,25197.07497849249,21.91
3506805,12571.0,22429.719194972557,27.47
3506904,12107.0,17546.378128355496,28.94
3507001,63310.0,53597.046280208495,11.47
3507100,26506.0,55196.408360371235,9.32
3507159,4013.0,15912.53426364316,38.59
3507209,839.0,88432.6579261025,16.88
3507308,4913.0,105669.24486057399,6.3
3507407,16278.0,31833.271900724903,17.16
3507456,2713.0,27255.068190195354,32.27
3507506,149718.0,39937.47578781442,10.24
3507605,172346.0,46153.08739396331,11.04
3507704,5795.0,20826.056945642795,25.08
3507753,2911.0,25996.221229817933,29.02
3507803,25605.0,34947.51025190393,17.05
3507902,24862.0,45209.03386694554,13.12
3508009,20050.0,34121.1970074813,15.78
3508108,17414.0,36037.957964855865,14.09
3508207,4547.0,53769.078513305474,14.08
3508306,4222.0,24368.07200378967,25.64
3508405,51130.0,116591.68785448855,5.85
3508504,95752.0,54458.94602723703,9.86
3508603,33827.0,19914.033168770507,24.64
3508702,19031.0,30182.07135725921,15.19
3508801,17917.0,38094.77032985433,14.68
3508900,4195.0,16640.286054827175,35.6
3509007,104044.0,46700.030756218526,11.14
3509106,6017.0,15997.174671763338,37.33
3509205,79034.0,287384.66988890857,2.85
3509254,28441.0,61714.63731936289,10.77
3509304,10649.0,16049.957742511035,32.48
3509403,26613.0,28623.1916732424,19.02
3509452,6088.0,24817.181340341656,23.61
3509502,1223237.0,59634.322702795944,8.77
3509601,86407.0,29291.029661948683,16.93
3509700,52713.0,27503.803615806348,20.05
3509809,5028.0,38724.14478918059,15.82
3509908,12542.0,21081.964598947536,29.55
3509957,5268.0,24688.686408504178,26.57
3510005,31410.0,48339.60522126711,10.16
3510104,2805.0,38184.670231729055,17.77
3510153,5365.0,30627.958993476233,20.48
3510203,47098.0,26945.87880589409,19.13
3510302,21257.0,18457.63748412288,29.41
3510401,56973.0,52495.217032629494,11.96
3510500,125194.0,36201.70295701072,17.04
3510609,405375.0,16909.54301572618,21.45
3510708,12371.0,25957.4812060464,21.64
3510807,30655.0,38464.916000652425,14.2
3510906,2488.0,117809.88745980707,7.19
3511003,21521.0,64508.48008921518,10.01
3511102,123114.0,42386.41421771691,10.76
3511201,7905.0,19342.441492726124,24.91
3511300,9452.0,56401.18493440541,12.11
3511409,20391.0,46928.25266048747,10.86
3511508,50631.0,46293.89109438881,10.96
3511607,18595.0,39826.2436138747,13.23
3511706,17539.0,29370.146530588972,16.22
3511904,8894.0,20959.18596806836,24.35
3512001,18601.0,82881.18918337724,8.38
3512100,6223.0,59974.128233970754,15.53
3512209,28491.0,30159.488961426414,16.61
3512308,18138.0,23872.14687396626,23.3
3512407,25116.0,163554.14874980092,5.68
3512506,6197.0,35303.69533645312,15.29
3512605,4591.0,30746.678283598343,20.9
3512704,4072.0,84731.33595284872,10.92
3512803,74662.0,28255.873134928075,18.07
3512902,7289.0,69530.66264233777,10.05
3513009,257882.0,62486.583010834416,9.41
3513108,35858.0,48891.09822075966,11.51
3513207,8803.0,39369.07872316256,13.2
3513306,2021.0,68116.77387431964,14.03
3513405,82895.0,38390.409554255384,13.4
3513504,132521.0,165607.50371639212,4.17
3513603,21373.0,15269.826416506809,31.72
3513702,34097.0,61036.51347625891,10.03
3513801,429550.0,43031.90781049936,12.24
3513850,1805.0,38685.318559556785,21.53
3513900,11027.0,44568.51364831776,11.0
3514007,9088.0,15286.861795774648,33.62
3514106,27704.0,30150.8446433728,17.01
3514205,2108.0,27963.4724857685,29.46
3514304,8883.0,90318.47348868626,7.93
3514403,47287.0,30557.616258168207,14.83
3514502,12421.0,20338.62007889864,25.82
3514601,10174.0,33647.72950658541,17.16
3514700,6026.0,25295.718552937273,23.03
3514809,15592.0,21122.94766546947,23.28
3514908,18095.0,55521.13843603205,11.09
3514924,3742.0,20323.623730625335,33.77
3514957,2446.0,23385.11856091578,33.22
3515004,279264.0,51258.859000802106,9.65
3515103,70402.0,20683.0061645976,26.68
3515129,3238.0,24451.82211241507,29.52
3515152,21712.0,30446.435151068534,16.67
3515186,44607.0,46311.6551213935,10.16
3515194,4926.0,18630.125862768982,32.94
3515202,8420.0,89460.4513064133,6.13
3515301,2774.0,22511.175198269648,34.67
3515350,9280.0,14708.836206896553,35.04
3515400,16102.0,29419.450999875793,17.54
3515509,69680.0,35430.051664753155,14.3
3515608,5805.0,35416.709732988806,17.53
3515657,1739.0,46552.041403105235,18.79
3515707,198661.0,23863.128646286892,17.35
3515806,1397.0,30176.09162491052,31.76
3515905,2884.0,28393.203883495145,25.27
3516002,14936.0,17731.722013926086,27.33
3516101,2631.0,65354.998099581906,14.73
3516200,358539.0,31450.096084386914,14.22
3516309,179372.0,10439.015007916509,37.08
3516408,158438.0,27126.5163660233,15.91
3516507,2776.0,33755.40345821326,20.31
3516606,6419.0,26907.462221529833,20.77
3516705,44429.0,38831.1238155259,11.83
3516804,4911.0,17476.684992873143,28.63
3516853,4841.0,244615.78186325138,3.83
3516903,10855.0,25343.067710732383,20.83
3517000,11485.0,18806.094906399652,25.87
3517109,4842.0,25880.627839735647,24.51
3517208,12416.0,18704.977448453606,28.59
3517307,5806.0,76293.83396486394,5.96
3517406,41283.0,65519.584332533974,9.27
3517505,22087.0,40585.638610947615,11.95
3517604,16896.0,25989.109848484848,20.39
3517703,21394.0,28896.18584649902,20.11
3517802,8258.0,39546.137079195934,15.19
3517901,11382.0,32986.557722720085,18.62
3518008,1996.0,18557.114228456914,41.98
3518107,6685.0,29367.090501121915,19.82
3518206,33257.0,36072.94704874162,13.87
3518305,30465.0,50771.08156901362,11.33
3518404,123192.0,63947.999870121435,8.51
3518503,19244.0,16300.197464144669,28.07
3518602,40857.0,27783.09714369631,18.2
3518701,324977.0,32292.291454472164,19.49
3518800,1404694.0,55084.18559486977,9.33
3518859,7760.0,31618.943298969072,22.59
3518909,5346.0,17505.611672278337,32.59
3519006,9649.0,36890.35133174422,14.15
3519055,15605.0,93777.69945530279,6.35
3519071,237570.0,77357.50305173211,7.46
3519105,12002.0,54825.029161806364,11.17
3519204,6269.0,50533.577923113735,10.76
3519253,9786.0,17261.598201512366,29.86
3519303,35830.0,32354.25620987999,15.05
3519402,12639.0,25170.187514835034,20.64
3519501,7926.0,30862.22558667676,16.89
3519600,61150.0,32137.743254292724,14.87
3519709,80062.0,29609.3777322575,17.67
3519808,8363.0,25025.58890350353,25.16
3519907,8228.0,52789.985415653864,13.99
3520004,24821.0,15357.358688207567,30.13
3520103,30791.0,42208.34009937969,11.47
3520202,9631.0,24936.662859516146,26.39
3520301,31117.0,51053.12208760485,10.16
3520400,36194.0,385605.8462728629,2.26
3520426,11552.0,118036.79016620498,7.19
3520442,26886.0,26261.8091199881,21.49
3520509,260690.0,87525.862135103,6.98
3520608,4873.0,17846.91155345783,33.27
3520707,3876.0,28664.34468524252,23.24
3520806,4045.0,33790.11124845488,18.75
3520905,15165.0,32911.24299373558,17.17
3521002,38771.0,25010.80704650383,20.2
